zcta,tmean,date,day,month,year
10804,-5.534088198971313,01/01/1988,01,01,1988
10805,-8.242558911158277,01/01/1988,01,01,1988
10901,-6.902780238330875,01/01/1988,01,01,1988
10913,-1.4583076656732383,01/01/1988,01,01,1988
10916,-1.1842344130463482,01/01/1988,01,01,1988
10917,-4.436975768792782,01/01/1988,01,01,1988
10918,1.2887855695237445,01/01/1988,01,01,1988
10919,-2.3548451067356067,01/01/1988,01,01,1988
10920,-8.6233703878039,01/01/1988,01,01,1988
10921,-4.214239338841877,01/01/1988,01,01,1988
10923,-8.372136929213703,01/01/1988,01,01,1988
10924,-5.379109891272018,01/01/1988,01,01,1988
10925,-1.2894049733147546,01/01/1988,01,01,1988
10926,-1.3008146703225385,01/01/1988,01,01,1988
10927,-7.4422582412771865,01/01/1988,01,01,1988
10928,1.351297400802899,01/01/1988,01,01,1988
10930,-1.6892884729683135,01/01/1988,01,01,1988
10931,-2.9942073423241795,01/01/1988,01,01,1988
10940,-6.520814226699821,01/01/1988,01,01,1988
10941,-5.52581798835536,01/01/1988,01,01,1988
10950,1.2900357539811895,01/01/1988,01,01,1988
10952,-8.30811505030204,01/01/1988,01,01,1988
10954,1.173661136040324,01/01/1988,01,01,1988
10956,-9.071961259371783,01/01/1988,01,01,1988
10958,-1.1841032477819553,01/01/1988,01,01,1988
10960,-9.107218849144044,01/01/1988,01,01,1988
10962,-9.342711722977025,01/01/1988,01,01,1988
10963,-7.884713679765115,01/01/1988,01,01,1988
10964,-9.110999146467213,01/01/1988,01,01,1988
10965,-8.904189499468083,01/01/1988,01,01,1988
10968,-8.435525553165377,01/01/1988,01,01,1988
10969,-4.871771177825204,01/01/1988,01,01,1988
10970,-5.9455807990610925,01/01/1988,01,01,1988
10973,-3.1887094713151867,01/01/1988,01,01,1988
10974,-4.7199302223238995,01/01/1988,01,01,1988
10975,-5.993548116533168,01/01/1988,01,01,1988
10976,-0.6165267617024504,01/01/1988,01,01,1988
10977,-4.6963771105301655,01/01/1988,01,01,1988
10980,-5.83906522636569,01/01/1988,01,01,1988
10983,-6.660265318171934,01/01/1988,01,01,1988
10984,0.9040744283937436,01/01/1988,01,01,1988
10985,-2.567812720071243,01/01/1988,01,01,1988
10986,-0.5639437952744809,01/01/1988,01,01,1988
10987,-8.048184565535779,01/01/1988,01,01,1988
10989,-1.069775289081494,01/01/1988,01,01,1988
10990,1.283801743687366,01/01/1988,01,01,1988
10992,-2.330127094916434,01/01/1988,01,01,1988
10993,-1.753931019299434,01/01/1988,01,01,1988
10994,-4.749790721416378,01/01/1988,01,01,1988
10996,-1.1854786622609514,01/01/1988,01,01,1988
10998,-3.7342500625509163,01/01/1988,01,01,1988
11001,-8.599254892925076,01/01/1988,01,01,1988
11003,-2.576777242845948,01/01/1988,01,01,1988
11004,-3.5429575220129603,01/01/1988,01,01,1988
11005,-2.0948473555954945,01/01/1988,01,01,1988
11010,-2.640048469915157,01/01/1988,01,01,1988
11020,-0.4529897560724862,01/01/1988,01,01,1988
11021,-2.52091809633116,01/01/1988,01,01,1988
11023,-1.279360128170791,01/01/1988,01,01,1988
11024,-6.207326409080385,01/01/1988,01,01,1988
11030,-8.599522033065329,01/01/1988,01,01,1988
11040,-3.3777147561827343,01/01/1988,01,01,1988
11042,-1.5730266336220817,01/01/1988,01,01,1988
11050,-8.780230399349955,01/01/1988,01,01,1988
11096,1.203013954375882,01/01/1988,01,01,1988
11101,-3.5912041044889316,01/01/1988,01,01,1988
11102,-1.4213114500696664,01/01/1988,01,01,1988
11103,-4.342243287228012,01/01/1988,01,01,1988
11104,-4.4870162597715035,01/01/1988,01,01,1988
11105,-5.336785040094401,01/01/1988,01,01,1988
11106,-6.933963816157792,01/01/1988,01,01,1988
11201,-1.6915314962116463,01/01/1988,01,01,1988
11203,-1.6908304287515474,01/01/1988,01,01,1988
11204,-0.5299261186957216,01/01/1988,01,01,1988
11205,-7.63195859706376,01/01/1988,01,01,1988
11206,0.034283752312191225,01/01/1988,01,01,1988
11207,-1.690940550930793,01/01/1988,01,01,1988
11208,-1.68902570528662,01/01/1988,01,01,1988
11209,-1.0065798086949882,01/01/1988,01,01,1988
11210,-1.5397745279389792,01/01/1988,01,01,1988
11211,-1.68290703947566,01/01/1988,01,01,1988
11212,1.2210641520548249,01/01/1988,01,01,1988
11213,-2.2234893573812204,01/01/1988,01,01,1988
11214,1.631726020244691,01/01/1988,01,01,1988
11215,-1.8647323057065124,01/01/1988,01,01,1988
11216,-7.149001824821585,01/01/1988,01,01,1988
11217,-1.5022730356477259,01/01/1988,01,01,1988
11218,-1.4066058094479872,01/01/1988,01,01,1988
11219,-1.1412781128908658,01/01/1988,01,01,1988
11220,-1.6073317096380326,01/01/1988,01,01,1988
11221,-1.4454786181491288,01/01/1988,01,01,1988
11222,-0.5547636074431725,01/01/1988,01,01,1988
11223,0.6715967598552238,01/01/1988,01,01,1988
11224,-1.1502250263349905,01/01/1988,01,01,1988
11225,-1.6334948717432192,01/01/1988,01,01,1988
11226,-7.399491730554036,01/01/1988,01,01,1988
11228,-1.5578443664245618,01/01/1988,01,01,1988
11229,-2.1089799924200503,01/01/1988,01,01,1988
11230,0.8993299895731309,01/01/1988,01,01,1988
11231,-6.09959488871105,01/01/1988,01,01,1988
11232,-8.90145746950024,01/01/1988,01,01,1988
11233,-1.8479307627105992,01/01/1988,01,01,1988
11234,-1.4142160438254598,01/01/1988,01,01,1988
11235,-9.50247787647003,01/01/1988,01,01,1988
11236,-1.5810124408568127,01/01/1988,01,01,1988
11237,-2.135357089136176,01/01/1988,01,01,1988
11238,-8.325692468463817,01/01/1988,01,01,1988
11239,-2.199262211152324,01/01/1988,01,01,1988
11354,-3.9076200370583583,01/01/1988,01,01,1988
11355,-2.7060067818397218,01/01/1988,01,01,1988
11356,-1.2014827900169904,01/01/1988,01,01,1988
11357,-2.525297093202252,01/01/1988,01,01,1988
11358,-2.451024213568747,01/01/1988,01,01,1988
11360,-2.451024213568747,01/01/1988,01,01,1988
11361,-2.026537579601961,01/01/1988,01,01,1988
11362,-9.104956388524132,01/01/1988,01,01,1988
11363,-5.474870884593267,01/01/1988,01,01,1988
11364,1.1760005932856186,01/01/1988,01,01,1988
11365,1.383527029909113,01/01/1988,01,01,1988
11366,-1.0992559427963626,01/01/1988,01,01,1988
11367,-3.3877064219300106,01/01/1988,01,01,1988
11368,1.2926107191932275,01/01/1988,01,01,1988
11369,-3.5644357572920846,01/01/1988,01,01,1988
11370,-9.568568353370491,01/01/1988,01,01,1988
11371,-8.026126228297018,01/01/1988,01,01,1988
11372,-4.069476505269139,01/01/1988,01,01,1988
11373,-8.662328817087998,01/01/1988,01,01,1988
11374,-3.891509825039251,01/01/1988,01,01,1988
11375,-4.64766246675171,01/01/1988,01,01,1988
11377,-1.208338387105551,01/01/1988,01,01,1988
11378,-3.4757130603221,01/01/1988,01,01,1988
11379,-8.917795590084635,01/01/1988,01,01,1988
11385,-5.266987448436304,01/01/1988,01,01,1988
11411,-5.660073574205838,01/01/1988,01,01,1988
11412,-7.9020513450279966,01/01/1988,01,01,1988
11413,-4.6551801918168625,01/01/1988,01,01,1988
11414,-5.256010886949602,01/01/1988,01,01,1988
11415,-1.9271001313913705,01/01/1988,01,01,1988
11416,-2.2182433581432184,01/01/1988,01,01,1988
11417,-8.694662279334674,01/01/1988,01,01,1988
11418,-1.195903492979479,01/01/1988,01,01,1988
11419,-3.7139891671012184,01/01/1988,01,01,1988
11420,-6.023766992937393,01/01/1988,01,01,1988
11421,-8.774155998044343,01/01/1988,01,01,1988
11422,-6.710441152372023,01/01/1988,01,01,1988
11423,-8.844437873201962,01/01/1988,01,01,1988
11426,-4.929783842270317,01/01/1988,01,01,1988
11427,-2.327978214924535,01/01/1988,01,01,1988
11428,-9.286396222448257,01/01/1988,01,01,1988
11429,0.974250342557722,01/01/1988,01,01,1988
11430,-8.947177392071731,01/01/1988,01,01,1988
11432,-9.515101251480404,01/01/1988,01,01,1988
11433,-2.3751060012962664,01/01/1988,01,01,1988
11434,-9.098046504653404,01/01/1988,01,01,1988
11435,-4.660508873918052,01/01/1988,01,01,1988
11436,-8.660052450231026,01/01/1988,01,01,1988
11501,-2.1786806235975527,01/01/1988,01,01,1988
11507,-2.3615556290693416,01/01/1988,01,01,1988
11509,-2.296510136357504,01/01/1988,01,01,1988
11510,-8.467274735012026,01/01/1988,01,01,1988
11514,-5.730319997888208,01/01/1988,01,01,1988
11516,-9.12620919346683,01/01/1988,01,01,1988
11518,-2.1036221547283933,01/01/1988,01,01,1988
11520,-6.3582086844787415,01/01/1988,01,01,1988
11530,-8.327477438865536,01/01/1988,01,01,1988
11542,-1.5029758033080598,01/01/1988,01,01,1988
11545,-2.1311174481821338,01/01/1988,01,01,1988
11547,1.2359152184441897,01/01/1988,01,01,1988
11548,-1.4236613883673908,01/01/1988,01,01,1988
11550,-2.713478903099288,01/01/1988,01,01,1988
11552,-3.2353391310572652,01/01/1988,01,01,1988
11553,-0.7559039758461166,01/01/1988,01,01,1988
11554,-2.996631990168067,01/01/1988,01,01,1988
11557,-2.0614795378318482,01/01/1988,01,01,1988
11558,-1.149432413629104,01/01/1988,01,01,1988
11559,-8.892809868828236,01/01/1988,01,01,1988
11560,-7.425236395409054,01/01/1988,01,01,1988
11561,-5.163595015129064,01/01/1988,01,01,1988
11563,-1.5732192116139696,01/01/1988,01,01,1988
11565,-2.002261025884782,01/01/1988,01,01,1988
11566,-8.895454685942697,01/01/1988,01,01,1988
11568,-8.726473822855848,01/01/1988,01,01,1988
11569,-1.3900206596154638,01/01/1988,01,01,1988
11570,-5.547630573134321,01/01/1988,01,01,1988
11572,-9.533304427349899,01/01/1988,01,01,1988
11575,-2.2575173039408813,01/01/1988,01,01,1988
11576,-8.959455749961345,01/01/1988,01,01,1988
11577,-1.23611497303779,01/01/1988,01,01,1988
11579,-8.8730336243569,01/01/1988,01,01,1988
11580,-1.2659371497401781,01/01/1988,01,01,1988
11581,-6.2262649451436705,01/01/1988,01,01,1988
11590,-0.8355686652431616,01/01/1988,01,01,1988
11596,-9.2353331580994,01/01/1988,01,01,1988
11598,-6.564748406168483,01/01/1988,01,01,1988
11691,-8.396503718494296,01/01/1988,01,01,1988
11692,1.4050284432324085,01/01/1988,01,01,1988
11693,-1.1310382413296833,01/01/1988,01,01,1988
11694,-3.202813598872345,01/01/1988,01,01,1988
11697,-8.906823948254134,01/01/1988,01,01,1988
11701,-1.2588153146458991,01/01/1988,01,01,1988
11702,1.0946121526522257,01/01/1988,01,01,1988
11703,0.7439378629054735,01/01/1988,01,01,1988
11704,-8.566244727356205,01/01/1988,01,01,1988
11705,-8.807796037895214,01/01/1988,01,01,1988
11706,-8.322424248230158,01/01/1988,01,01,1988
11709,-0.5360241218311896,01/01/1988,01,01,1988
11710,-8.395221258159776,01/01/1988,01,01,1988
11713,1.268913546542942,01/01/1988,01,01,1988
11714,-1.8086022933313222,01/01/1988,01,01,1988
11715,-2.180050528198163,01/01/1988,01,01,1988
11716,-8.773506227334197,01/01/1988,01,01,1988
11717,-5.06344242248503,01/01/1988,01,01,1988
11718,-7.56360105763146,01/01/1988,01,01,1988
11719,-3.6227476556990172,01/01/1988,01,01,1988
11720,-2.1790251819520785,01/01/1988,01,01,1988
11721,-8.001095626767512,01/01/1988,01,01,1988
11722,-8.69111050574395,01/01/1988,01,01,1988
11724,-3.488798919819513,01/01/1988,01,01,1988
11725,-2.2450206135969615,01/01/1988,01,01,1988
11726,-3.5677234256611015,01/01/1988,01,01,1988
11727,-7.613355429271837,01/01/1988,01,01,1988
11729,-8.109912044297802,01/01/1988,01,01,1988
11730,-0.5946458405511496,01/01/1988,01,01,1988
11731,-2.9079660758549415,01/01/1988,01,01,1988
11732,-1.5944428282558951,01/01/1988,01,01,1988
11733,-9.395873726345796,01/01/1988,01,01,1988
11735,-1.8891394574711238,01/01/1988,01,01,1988
11738,-2.694805129402468,01/01/1988,01,01,1988
11740,-3.5750602996908865,01/01/1988,01,01,1988
11741,-2.109252720173562,01/01/1988,01,01,1988
11742,-1.680258087286228,01/01/1988,01,01,1988
11743,-1.1687857154465418,01/01/1988,01,01,1988
11746,-1.1920238808131138,01/01/1988,01,01,1988
11747,-8.430478920188863,01/01/1988,01,01,1988
11751,-3.650525735927965,01/01/1988,01,01,1988
11752,0.12126319351884352,01/01/1988,01,01,1988
11753,-8.751878198049141,01/01/1988,01,01,1988
11754,-1.7215496469700087,01/01/1988,01,01,1988
11755,-3.555836920108927,01/01/1988,01,01,1988
11756,-8.813006696212895,01/01/1988,01,01,1988
11757,-3.582627444922158,01/01/1988,01,01,1988
11758,-8.872652463190693,01/01/1988,01,01,1988
11762,-7.110117814310315,01/01/1988,01,01,1988
11763,-0.8739077467747643,01/01/1988,01,01,1988
11764,-8.52759594171696,01/01/1988,01,01,1988
11765,-1.738467032245503,01/01/1988,01,01,1988
11766,-3.203418648273887,01/01/1988,01,01,1988
11767,-2.9148613686702642,01/01/1988,01,01,1988
11768,-8.49042512707959,01/01/1988,01,01,1988
11769,-8.525399154145935,01/01/1988,01,01,1988
11770,-8.631671470817194,01/01/1988,01,01,1988
11771,-7.3306020269135574,01/01/1988,01,01,1988
11772,-8.18292853535875,01/01/1988,01,01,1988
11776,0.38180900242617527,01/01/1988,01,01,1988
11777,-2.678480280735858,01/01/1988,01,01,1988
11778,-2.2977734538043912,01/01/1988,01,01,1988
11779,-7.759932929907044,01/01/1988,01,01,1988
11780,-4.03126822428485,01/01/1988,01,01,1988
11782,-1.3254784708805858,01/01/1988,01,01,1988
11783,1.858826219093158,01/01/1988,01,01,1988
11784,-3.427433239234601,01/01/1988,01,01,1988
11786,-1.4482504722439626,01/01/1988,01,01,1988
11787,-4.31525714445333,01/01/1988,01,01,1988
11788,-0.07655540307996858,01/01/1988,01,01,1988
11789,-3.669517576407391,01/01/1988,01,01,1988
11790,-1.9494176148425408,01/01/1988,01,01,1988
11791,-8.959832097004806,01/01/1988,01,01,1988
11792,-8.3069077969962,01/01/1988,01,01,1988
11793,-9.035170736873386,01/01/1988,01,01,1988
11795,-8.168199874509162,01/01/1988,01,01,1988
11796,-1.1730198329577746,01/01/1988,01,01,1988
11797,-2.1316279252956285,01/01/1988,01,01,1988
11798,-3.6578430554287507,01/01/1988,01,01,1988
11801,-1.2903263129981852,01/01/1988,01,01,1988
11803,-1.3294484493288439,01/01/1988,01,01,1988
11804,-2.1709959504941807,01/01/1988,01,01,1988
11901,-3.687435487543965,01/01/1988,01,01,1988
11930,-2.6578434815506666,01/01/1988,01,01,1988
11932,-8.479331276528281,01/01/1988,01,01,1988
11933,-8.101043469434325,01/01/1988,01,01,1988
11934,-4.196654484762895,01/01/1988,01,01,1988
11935,-8.942516823336675,01/01/1988,01,01,1988
11937,-1.5225210882120006,01/01/1988,01,01,1988
11939,-3.3219972672821028,01/01/1988,01,01,1988
11940,-8.254145068079138,01/01/1988,01,01,1988
11941,-8.89980289726931,01/01/1988,01,01,1988
11942,-8.467230276372323,01/01/1988,01,01,1988
11944,-2.3472204816488116,01/01/1988,01,01,1988
11946,-0.47483515438957813,01/01/1988,01,01,1988
11947,-8.05786187072076,01/01/1988,01,01,1988
11948,-4.630780013449363,01/01/1988,01,01,1988
11949,-1.6106031115379635,01/01/1988,01,01,1988
11950,0.896839822088484,01/01/1988,01,01,1988
11951,-1.318867242011814,01/01/1988,01,01,1988
11952,-3.1548000818408677,01/01/1988,01,01,1988
11953,-1.9879330390884444,01/01/1988,01,01,1988
11954,-8.407553197263164,01/01/1988,01,01,1988
11955,-3.61350503635475,01/01/1988,01,01,1988
11956,-3.5327432792338187,01/01/1988,01,01,1988
11957,-2.055032059575001,01/01/1988,01,01,1988
11958,-9.322673040017666,01/01/1988,01,01,1988
11959,-5.05312562939516,01/01/1988,01,01,1988
11960,-3.470302530954425,01/01/1988,01,01,1988
11961,-8.448741365405622,01/01/1988,01,01,1988
11962,-4.2734651127899745,01/01/1988,01,01,1988
11963,-5.035334255047114,01/01/1988,01,01,1988
11964,-8.57063826253956,01/01/1988,01,01,1988
11965,0.7905390698334094,01/01/1988,01,01,1988
11967,-0.23492138631906662,01/01/1988,01,01,1988
11968,-0.08287192748153226,01/01/1988,01,01,1988
11970,-3.5755232606416953,01/01/1988,01,01,1988
11971,-3.1547032398837933,01/01/1988,01,01,1988
11972,-3.911691720216107,01/01/1988,01,01,1988
11975,-8.395088252011039,01/01/1988,01,01,1988
11976,-8.372609518727666,01/01/1988,01,01,1988
11977,-3.4008274718462936,01/01/1988,01,01,1988
11978,-3.2978757416401905,01/01/1988,01,01,1988
11980,-0.6659456727546063,01/01/1988,01,01,1988
12008,-4.082265324772557,01/01/1988,01,01,1988
12009,-5.045605306049225,01/01/1988,01,01,1988
12010,-0.007115608336378184,01/01/1988,01,01,1988
12015,-2.8756153034911667,01/01/1988,01,01,1988
12017,-9.431638234609162,01/01/1988,01,01,1988
12018,-8.780078976598142,01/01/1988,01,01,1988
12019,-4.446532341650522,01/01/1988,01,01,1988
12020,-6.952213831062626,01/01/1988,01,01,1988
12022,-4.134575171582131,01/01/1988,01,01,1988
12023,-5.060512622290688,01/01/1988,01,01,1988
12025,-6.517117231503605,01/01/1988,01,01,1988
12027,0.8425026288204607,01/01/1988,01,01,1988
12028,-2.6567459464857373,01/01/1988,01,01,1988
12029,0.06882214536367433,01/01/1988,01,01,1988
12031,-0.8473048554809408,01/01/1988,01,01,1988
12032,-6.06565356573515,01/01/1988,01,01,1988
12033,-1.5759048111554859,01/01/1988,01,01,1988
12035,-2.424385198570499,01/01/1988,01,01,1988
12036,-1.9014476060328653,01/01/1988,01,01,1988
12037,-9.104160387227111,01/01/1988,01,01,1988
12041,-1.6448425067152601,01/01/1988,01,01,1988
12042,-1.445832558005515,01/01/1988,01,01,1988
12043,-7.967296307788194,01/01/1988,01,01,1988
12045,-1.936135835332661,01/01/1988,01,01,1988
12046,-9.418759816286922,01/01/1988,01,01,1988
12047,-9.044234282086416,01/01/1988,01,01,1988
12051,-1.620939104557002,01/01/1988,01,01,1988
12052,-9.349750028937004,01/01/1988,01,01,1988
12053,-2.129092113166178,01/01/1988,01,01,1988
12054,-9.791650070749252,01/01/1988,01,01,1988
12056,-3.2697365422774376,01/01/1988,01,01,1988
12057,-2.001747851899551,01/01/1988,01,01,1988
12058,-1.9922829619542797,01/01/1988,01,01,1988
12059,-9.56256527436215,01/01/1988,01,01,1988
12060,-2.1018679628161125,01/01/1988,01,01,1988
