"","lon","lat"
"16301",345,65.25
"16302",345.75,65.25
"16303",346.5,65.25
"16304",347.25,65.25
"16305",348,65.25
"16306",348.75,65.25
"16307",349.5,65.25
"16308",350.25,65.25
"16309",351,65.25
"16310",351.75,65.25
"16311",352.5,65.25
"16312",353.25,65.25
"16313",354,65.25
"16314",354.75,65.25
"16315",355.5,65.25
"16316",356.25,65.25
"16317",357,65.25
"16318",357.75,65.25
"16319",358.5,65.25
"16320",359.25,65.25
"16321",0,64.5
"16322",0.75,64.5
"16323",1.5,64.5
"16324",2.25,64.5
"16325",3,64.5
"16326",3.75,64.5
"16327",4.5,64.5
"16328",5.25,64.5
"16329",6,64.5
"16330",6.75,64.5
"16331",7.5,64.5
"16332",8.25,64.5
"16333",9,64.5
"16334",9.75,64.5
"16335",10.5,64.5
"16336",11.25,64.5
"16337",12,64.5
"16338",12.75,64.5
"16339",13.5,64.5
"16340",14.25,64.5
"16341",15,64.5
"16342",15.75,64.5
"16343",16.5,64.5
"16344",17.25,64.5
"16345",18,64.5
"16346",18.75,64.5
"16347",19.5,64.5
"16348",20.25,64.5
"16349",21,64.5
"16350",21.75,64.5
"16351",22.5,64.5
"16352",23.25,64.5
"16353",24,64.5
"16354",24.75,64.5
"16355",25.5,64.5
"16356",26.25,64.5
"16357",27,64.5
"16358",27.75,64.5
"16359",28.5,64.5
"16360",29.25,64.5
"16361",30,64.5
"16362",30.75,64.5
"16363",31.5,64.5
"16364",32.25,64.5
"16365",33,64.5
"16366",33.75,64.5
"16367",34.5,64.5
"16368",35.25,64.5
"16369",36,64.5
"16370",36.75,64.5
"16371",37.5,64.5
"16372",38.25,64.5
"16373",39,64.5
"16374",39.75,64.5
"16375",40.5,64.5
"16376",41.25,64.5
"16377",42,64.5
"16378",42.75,64.5
"16379",43.5,64.5
"16380",44.25,64.5
"16381",45,64.5
"16382",45.75,64.5
"16383",46.5,64.5
"16384",47.25,64.5
"16385",48,64.5
"16386",48.75,64.5
"16387",49.5,64.5
"16388",50.25,64.5
"16389",51,64.5
"16390",51.75,64.5
"16391",52.5,64.5
"16392",53.25,64.5
"16393",54,64.5
"16394",54.75,64.5
"16395",55.5,64.5
"16396",56.25,64.5
"16397",57,64.5
"16398",57.75,64.5
"16399",58.5,64.5
"16400",59.25,64.5
"16401",60,64.5
"16402",60.75,64.5
"16403",61.5,64.5
"16404",62.25,64.5
"16405",63,64.5
"16406",63.75,64.5
"16407",64.5,64.5
"16408",65.25,64.5
"16409",66,64.5
"16410",66.75,64.5
"16411",67.5,64.5
"16412",68.25,64.5
"16413",69,64.5
"16414",69.75,64.5
"16415",70.5,64.5
"16416",71.25,64.5
"16417",72,64.5
"16418",72.75,64.5
"16419",73.5,64.5
"16420",74.25,64.5
"16421",75,64.5
"16422",75.75,64.5
"16423",76.5,64.5
"16424",77.25,64.5
"16425",78,64.5
"16426",78.75,64.5
"16427",79.5,64.5
"16428",80.25,64.5
"16429",81,64.5
"16430",81.75,64.5
"16431",82.5,64.5
"16432",83.25,64.5
"16433",84,64.5
"16434",84.75,64.5
"16435",85.5,64.5
"16436",86.25,64.5
"16437",87,64.5
"16438",87.75,64.5
"16439",88.5,64.5
"16440",89.25,64.5
"16441",90,64.5
"16442",90.75,64.5
"16443",91.5,64.5
"16444",92.25,64.5
"16445",93,64.5
"16446",93.75,64.5
"16447",94.5,64.5
"16448",95.25,64.5
"16449",96,64.5
"16450",96.75,64.5
"16451",97.5,64.5
"16452",98.25,64.5
"16453",99,64.5
"16454",99.75,64.5
"16455",100.5,64.5
"16456",101.25,64.5
"16457",102,64.5
"16458",102.75,64.5
"16459",103.5,64.5
"16460",104.25,64.5
"16461",105,64.5
"16462",105.75,64.5
"16463",106.5,64.5
"16464",107.25,64.5
"16465",108,64.5
"16466",108.75,64.5
"16467",109.5,64.5
"16468",110.25,64.5
"16469",111,64.5
"16470",111.75,64.5
"16471",112.5,64.5
"16472",113.25,64.5
"16473",114,64.5
"16474",114.75,64.5
"16475",115.5,64.5
"16476",116.25,64.5
"16477",117,64.5
"16478",117.75,64.5
"16479",118.5,64.5
"16480",119.25,64.5
"16481",120,64.5
"16482",120.75,64.5
"16483",121.5,64.5
"16484",122.25,64.5
"16485",123,64.5
"16486",123.75,64.5
"16487",124.5,64.5
"16488",125.25,64.5
"16489",126,64.5
"16490",126.75,64.5
"16491",127.5,64.5
"16492",128.25,64.5
"16493",129,64.5
"16494",129.75,64.5
"16495",130.5,64.5
"16496",131.25,64.5
"16497",132,64.5
"16498",132.75,64.5
"16499",133.5,64.5
"16500",134.25,64.5
"16501",135,64.5
"16502",135.75,64.5
"16503",136.5,64.5
"16504",137.25,64.5
"16505",138,64.5
"16506",138.75,64.5
"16507",139.5,64.5
"16508",140.25,64.5
"16509",141,64.5
"16510",141.75,64.5
"16511",142.5,64.5
"16512",143.25,64.5
"16513",144,64.5
"16514",144.75,64.5
"16515",145.5,64.5
"16516",146.25,64.5
"16517",147,64.5
"16518",147.75,64.5
"16519",148.5,64.5
"16520",149.25,64.5
"16521",150,64.5
"16522",150.75,64.5
"16523",151.5,64.5
"16524",152.25,64.5
"16525",153,64.5
"16526",153.75,64.5
"16527",154.5,64.5
"16528",155.25,64.5
"16529",156,64.5
"16530",156.75,64.5
"16531",157.5,64.5
"16532",158.25,64.5
"16533",159,64.5
"16534",159.75,64.5
"16535",160.5,64.5
"16536",161.25,64.5
"16537",162,64.5
"16538",162.75,64.5
"16539",163.5,64.5
"16540",164.25,64.5
"16541",165,64.5
"16542",165.75,64.5
"16543",166.5,64.5
"16544",167.25,64.5
"16545",168,64.5
"16546",168.75,64.5
"16547",169.5,64.5
"16548",170.25,64.5
"16549",171,64.5
"16550",171.75,64.5
"16551",172.5,64.5
"16552",173.25,64.5
"16553",174,64.5
"16554",174.75,64.5
"16555",175.5,64.5
"16556",176.25,64.5
"16557",177,64.5
"16558",177.75,64.5
"16559",178.5,64.5
"16560",179.25,64.5
"16561",180,64.5
"16562",180.75,64.5
"16563",181.5,64.5
"16564",182.25,64.5
"16565",183,64.5
"16566",183.75,64.5
"16567",184.5,64.5
"16568",185.25,64.5
"16569",186,64.5
"16570",186.75,64.5
"16571",187.5,64.5
"16572",188.25,64.5
"16573",189,64.5
"16574",189.75,64.5
"16575",190.5,64.5
"16576",191.25,64.5
"16577",192,64.5
"16578",192.75,64.5
"16579",193.5,64.5
"16580",194.25,64.5
"16581",195,64.5
"16582",195.75,64.5
"16583",196.5,64.5
"16584",197.25,64.5
"16585",198,64.5
"16586",198.75,64.5
"16587",199.5,64.5
"16588",200.25,64.5
"16589",201,64.5
"16590",201.75,64.5
"16591",202.5,64.5
"16592",203.25,64.5
"16593",204,64.5
"16594",204.75,64.5
"16595",205.5,64.5
"16596",206.25,64.5
"16597",207,64.5
"16598",207.75,64.5
"16599",208.5,64.5
"16600",209.25,64.5
"16601",210,64.5
"16602",210.75,64.5
"16603",211.5,64.5
"16604",212.25,64.5
"16605",213,64.5
"16606",213.75,64.5
"16607",214.5,64.5
"16608",215.25,64.5
"16609",216,64.5
"16610",216.75,64.5
"16611",217.5,64.5
"16612",218.25,64.5
"16613",219,64.5
"16614",219.75,64.5
"16615",220.5,64.5
"16616",221.25,64.5
"16617",222,64.5
"16618",222.75,64.5
"16619",223.5,64.5
"16620",224.25,64.5
"16621",225,64.5
"16622",225.75,64.5
"16623",226.5,64.5
"16624",227.25,64.5
"16625",228,64.5
"16626",228.75,64.5
"16627",229.5,64.5
"16628",230.25,64.5
"16629",231,64.5
"16630",231.75,64.5
"16631",232.5,64.5
"16632",233.25,64.5
"16633",234,64.5
"16634",234.75,64.5
"16635",235.5,64.5
"16636",236.25,64.5
"16637",237,64.5
"16638",237.75,64.5
"16639",238.5,64.5
"16640",239.25,64.5
"16641",240,64.5
"16642",240.75,64.5
"16643",241.5,64.5
"16644",242.25,64.5
"16645",243,64.5
"16646",243.75,64.5
"16647",244.5,64.5
"16648",245.25,64.5
"16649",246,64.5
"16650",246.75,64.5
"16651",247.5,64.5
"16652",248.25,64.5
"16653",249,64.5
"16654",249.75,64.5
"16655",250.5,64.5
"16656",251.25,64.5
"16657",252,64.5
"16658",252.75,64.5
"16659",253.5,64.5
"16660",254.25,64.5
"16661",255,64.5
"16662",255.75,64.5
"16663",256.5,64.5
"16664",257.25,64.5
"16665",258,64.5
"16666",258.75,64.5
"16667",259.5,64.5
"16668",260.25,64.5
"16669",261,64.5
"16670",261.75,64.5
"16671",262.5,64.5
"16672",263.25,64.5
"16673",264,64.5
"16674",264.75,64.5
"16675",265.5,64.5
"16676",266.25,64.5
"16677",267,64.5
"16678",267.75,64.5
"16679",268.5,64.5
"16680",269.25,64.5
"16681",270,64.5
"16682",270.75,64.5
"16683",271.5,64.5
"16684",272.25,64.5
"16685",273,64.5
"16686",273.75,64.5
"16687",274.5,64.5
"16688",275.25,64.5
"16689",276,64.5
"16690",276.75,64.5
"16691",277.5,64.5
"16692",278.25,64.5
"16693",279,64.5
"16694",279.75,64.5
"16695",280.5,64.5
"16696",281.25,64.5
"16697",282,64.5
"16698",282.75,64.5
"16699",283.5,64.5
"16700",284.25,64.5
"16701",285,64.5
"16702",285.75,64.5
"16703",286.5,64.5
"16704",287.25,64.5
"16705",288,64.5
"16706",288.75,64.5
"16707",289.5,64.5
"16708",290.25,64.5
"16709",291,64.5
"16710",291.75,64.5
"16711",292.5,64.5
"16712",293.25,64.5
"16713",294,64.5
"16714",294.75,64.5
"16715",295.5,64.5
"16716",296.25,64.5
"16717",297,64.5
"16718",297.75,64.5
"16719",298.5,64.5
"16720",299.25,64.5
"16721",300,64.5
"16722",300.75,64.5
"16723",301.5,64.5
"16724",302.25,64.5
"16725",303,64.5
"16726",303.75,64.5
"16727",304.5,64.5
"16728",305.25,64.5
"16729",306,64.5
"16730",306.75,64.5
"16731",307.5,64.5
"16732",308.25,64.5
"16733",309,64.5
"16734",309.75,64.5
"16735",310.5,64.5
"16736",311.25,64.5
"16737",312,64.5
"16738",312.75,64.5
"16739",313.5,64.5
"16740",314.25,64.5
"16741",315,64.5
"16742",315.75,64.5
"16743",316.5,64.5
"16744",317.25,64.5
"16745",318,64.5
"16746",318.75,64.5
"16747",319.5,64.5
"16748",320.25,64.5
"16749",321,64.5
"16750",321.75,64.5
"16751",322.5,64.5
"16752",323.25,64.5
"16753",324,64.5
"16754",324.75,64.5
"16755",325.5,64.5
"16756",326.25,64.5
"16757",327,64.5
"16758",327.75,64.5
"16759",328.5,64.5
"16760",329.25,64.5
"16761",330,64.5
"16762",330.75,64.5
"16763",331.5,64.5
"16764",332.25,64.5
"16765",333,64.5
"16766",333.75,64.5
"16767",334.5,64.5
"16768",335.25,64.5
"16769",336,64.5
"16770",336.75,64.5
"16771",337.5,64.5
"16772",338.25,64.5
"16773",339,64.5
"16774",339.75,64.5
"16775",340.5,64.5
"16776",341.25,64.5
"16777",342,64.5
"16778",342.75,64.5
"16779",343.5,64.5
"16780",344.25,64.5
"16781",345,64.5
"16782",345.75,64.5
"16783",346.5,64.5
"16784",347.25,64.5
"16785",348,64.5
"16786",348.75,64.5
"16787",349.5,64.5
"16788",350.25,64.5
"16789",351,64.5
"16790",351.75,64.5
"16791",352.5,64.5
"16792",353.25,64.5
"16793",354,64.5
"16794",354.75,64.5
"16795",355.5,64.5
"16796",356.25,64.5
"16797",357,64.5
"16798",357.75,64.5
"16799",358.5,64.5
"16800",359.25,64.5
"16801",0,63.75
"16802",0.75,63.75
"16803",1.5,63.75
"16804",2.25,63.75
"16805",3,63.75
"16806",3.75,63.75
"16807",4.5,63.75
"16808",5.25,63.75
"16809",6,63.75
"16810",6.75,63.75
"16811",7.5,63.75
"16812",8.25,63.75
"16813",9,63.75
"16814",9.75,63.75
"16815",10.5,63.75
"16816",11.25,63.75
"16817",12,63.75
"16818",12.75,63.75
"16819",13.5,63.75
"16820",14.25,63.75
"16821",15,63.75
"16822",15.75,63.75
"16823",16.5,63.75
"16824",17.25,63.75
"16825",18,63.75
"16826",18.75,63.75
"16827",19.5,63.75
"16828",20.25,63.75
"16829",21,63.75
"16830",21.75,63.75
"16831",22.5,63.75
"16832",23.25,63.75
"16833",24,63.75
"16834",24.75,63.75
"16835",25.5,63.75
"16836",26.25,63.75
"16837",27,63.75
"16838",27.75,63.75
"16839",28.5,63.75
"16840",29.25,63.75
"16841",30,63.75
"16842",30.75,63.75
"16843",31.5,63.75
"16844",32.25,63.75
"16845",33,63.75
"16846",33.75,63.75
"16847",34.5,63.75
"16848",35.25,63.75
"16849",36,63.75
"16850",36.75,63.75
"16851",37.5,63.75
"16852",38.25,63.75
"16853",39,63.75
"16854",39.75,63.75
"16855",40.5,63.75
"16856",41.25,63.75
"16857",42,63.75
"16858",42.75,63.75
"16859",43.5,63.75
"16860",44.25,63.75
"16861",45,63.75
"16862",45.75,63.75
"16863",46.5,63.75
"16864",47.25,63.75
"16865",48,63.75
"16866",48.75,63.75
"16867",49.5,63.75
"16868",50.25,63.75
"16869",51,63.75
"16870",51.75,63.75
"16871",52.5,63.75
"16872",53.25,63.75
"16873",54,63.75
"16874",54.75,63.75
"16875",55.5,63.75
"16876",56.25,63.75
"16877",57,63.75
"16878",57.75,63.75
"16879",58.5,63.75
"16880",59.25,63.75
"16881",60,63.75
"16882",60.75,63.75
"16883",61.5,63.75
"16884",62.25,63.75
"16885",63,63.75
"16886",63.75,63.75
"16887",64.5,63.75
"16888",65.25,63.75
"16889",66,63.75
"16890",66.75,63.75
"16891",67.5,63.75
"16892",68.25,63.75
"16893",69,63.75
"16894",69.75,63.75
"16895",70.5,63.75
"16896",71.25,63.75
"16897",72,63.75
"16898",72.75,63.75
"16899",73.5,63.75
"16900",74.25,63.75
"16901",75,63.75
"16902",75.75,63.75
"16903",76.5,63.75
"16904",77.25,63.75
"16905",78,63.75
"16906",78.75,63.75
"16907",79.5,63.75
"16908",80.25,63.75
"16909",81,63.75
"16910",81.75,63.75
"16911",82.5,63.75
"16912",83.25,63.75
"16913",84,63.75
"16914",84.75,63.75
"16915",85.5,63.75
"16916",86.25,63.75
"16917",87,63.75
"16918",87.75,63.75
"16919",88.5,63.75
"16920",89.25,63.75
"16921",90,63.75
"16922",90.75,63.75
"16923",91.5,63.75
"16924",92.25,63.75
"16925",93,63.75
"16926",93.75,63.75
"16927",94.5,63.75
"16928",95.25,63.75
"16929",96,63.75
"16930",96.75,63.75
"16931",97.5,63.75
"16932",98.25,63.75
"16933",99,63.75
"16934",99.75,63.75
"16935",100.5,63.75
"16936",101.25,63.75
"16937",102,63.75
"16938",102.75,63.75
"16939",103.5,63.75
"16940",104.25,63.75
"16941",105,63.75
"16942",105.75,63.75
"16943",106.5,63.75
"16944",107.25,63.75
"16945",108,63.75
"16946",108.75,63.75
"16947",109.5,63.75
"16948",110.25,63.75
"16949",111,63.75
"16950",111.75,63.75
"16951",112.5,63.75
"16952",113.25,63.75
"16953",114,63.75
"16954",114.75,63.75
"16955",115.5,63.75
"16956",116.25,63.75
"16957",117,63.75
"16958",117.75,63.75
"16959",118.5,63.75
"16960",119.25,63.75
"16961",120,63.75
"16962",120.75,63.75
"16963",121.5,63.75
"16964",122.25,63.75
"16965",123,63.75
"16966",123.75,63.75
"16967",124.5,63.75
"16968",125.25,63.75
"16969",126,63.75
"16970",126.75,63.75
"16971",127.5,63.75
"16972",128.25,63.75
"16973",129,63.75
"16974",129.75,63.75
"16975",130.5,63.75
"16976",131.25,63.75
"16977",132,63.75
"16978",132.75,63.75
"16979",133.5,63.75
"16980",134.25,63.75
"16981",135,63.75
"16982",135.75,63.75
"16983",136.5,63.75
"16984",137.25,63.75
"16985",138,63.75
"16986",138.75,63.75
"16987",139.5,63.75
"16988",140.25,63.75
"16989",141,63.75
"16990",141.75,63.75
"16991",142.5,63.75
"16992",143.25,63.75
"16993",144,63.75
"16994",144.75,63.75
"16995",145.5,63.75
"16996",146.25,63.75
"16997",147,63.75
"16998",147.75,63.75
"16999",148.5,63.75
"17000",149.25,63.75
"17001",150,63.75
"17002",150.75,63.75
"17003",151.5,63.75
"17004",152.25,63.75
"17005",153,63.75
"17006",153.75,63.75
"17007",154.5,63.75
"17008",155.25,63.75
"17009",156,63.75
"17010",156.75,63.75
"17011",157.5,63.75
"17012",158.25,63.75
"17013",159,63.75
"17014",159.75,63.75
"17015",160.5,63.75
"17016",161.25,63.75
"17017",162,63.75
"17018",162.75,63.75
"17019",163.5,63.75
"17020",164.25,63.75
"17021",165,63.75
"17022",165.75,63.75
"17023",166.5,63.75
"17024",167.25,63.75
"17025",168,63.75
"17026",168.75,63.75
"17027",169.5,63.75
"17028",170.25,63.75
"17029",171,63.75
"17030",171.75,63.75
"17031",172.5,63.75
"17032",173.25,63.75
"17033",174,63.75
"17034",174.75,63.75
"17035",175.5,63.75
"17036",176.25,63.75
"17037",177,63.75
"17038",177.75,63.75
"17039",178.5,63.75
"17040",179.25,63.75
"17041",180,63.75
"17042",180.75,63.75
"17043",181.5,63.75
"17044",182.25,63.75
"17045",183,63.75
"17046",183.75,63.75
"17047",184.5,63.75
"17048",185.25,63.75
"17049",186,63.75
"17050",186.75,63.75
"17051",187.5,63.75
"17052",188.25,63.75
"17053",189,63.75
"17054",189.75,63.75
"17055",190.5,63.75
"17056",191.25,63.75
"17057",192,63.75
"17058",192.75,63.75
"17059",193.5,63.75
"17060",194.25,63.75
"17061",195,63.75
"17062",195.75,63.75
"17063",196.5,63.75
"17064",197.25,63.75
"17065",198,63.75
"17066",198.75,63.75
"17067",199.5,63.75
"17068",200.25,63.75
"17069",201,63.75
"17070",201.75,63.75
"17071",202.5,63.75
"17072",203.25,63.75
"17073",204,63.75
"17074",204.75,63.75
"17075",205.5,63.75
"17076",206.25,63.75
"17077",207,63.75
"17078",207.75,63.75
"17079",208.5,63.75
"17080",209.25,63.75
"17081",210,63.75
"17082",210.75,63.75
"17083",211.5,63.75
"17084",212.25,63.75
"17085",213,63.75
"17086",213.75,63.75
"17087",214.5,63.75
"17088",215.25,63.75
"17089",216,63.75
"17090",216.75,63.75
"17091",217.5,63.75
"17092",218.25,63.75
"17093",219,63.75
"17094",219.75,63.75
"17095",220.5,63.75
"17096",221.25,63.75
"17097",222,63.75
"17098",222.75,63.75
"17099",223.5,63.75
"17100",224.25,63.75
"17101",225,63.75
"17102",225.75,63.75
"17103",226.5,63.75
"17104",227.25,63.75
"17105",228,63.75
"17106",228.75,63.75
"17107",229.5,63.75
"17108",230.25,63.75
"17109",231,63.75
"17110",231.75,63.75
"17111",232.5,63.75
"17112",233.25,63.75
"17113",234,63.75
"17114",234.75,63.75
"17115",235.5,63.75
"17116",236.25,63.75
"17117",237,63.75
"17118",237.75,63.75
"17119",238.5,63.75
"17120",239.25,63.75
"17121",240,63.75
"17122",240.75,63.75
"17123",241.5,63.75
"17124",242.25,63.75
"17125",243,63.75
"17126",243.75,63.75
"17127",244.5,63.75
"17128",245.25,63.75
"17129",246,63.75
"17130",246.75,63.75
"17131",247.5,63.75
"17132",248.25,63.75
"17133",249,63.75
"17134",249.75,63.75
"17135",250.5,63.75
"17136",251.25,63.75
"17137",252,63.75
"17138",252.75,63.75
"17139",253.5,63.75
"17140",254.25,63.75
"17141",255,63.75
"17142",255.75,63.75
"17143",256.5,63.75
"17144",257.25,63.75
"17145",258,63.75
"17146",258.75,63.75
"17147",259.5,63.75
"17148",260.25,63.75
"17149",261,63.75
"17150",261.75,63.75
"17151",262.5,63.75
"17152",263.25,63.75
"17153",264,63.75
"17154",264.75,63.75
"17155",265.5,63.75
"17156",266.25,63.75
"17157",267,63.75
"17158",267.75,63.75
"17159",268.5,63.75
"17160",269.25,63.75
"17161",270,63.75
"17162",270.75,63.75
"17163",271.5,63.75
"17164",272.25,63.75
"17165",273,63.75
"17166",273.75,63.75
"17167",274.5,63.75
"17168",275.25,63.75
"17169",276,63.75
"17170",276.75,63.75
"17171",277.5,63.75
"17172",278.25,63.75
"17173",279,63.75
"17174",279.75,63.75
"17175",280.5,63.75
"17176",281.25,63.75
"17177",282,63.75
"17178",282.75,63.75
"17179",283.5,63.75
"17180",284.25,63.75
"17181",285,63.75
"17182",285.75,63.75
"17183",286.5,63.75
"17184",287.25,63.75
"17185",288,63.75
"17186",288.75,63.75
"17187",289.5,63.75
"17188",290.25,63.75
"17189",291,63.75
"17190",291.75,63.75
"17191",292.5,63.75
"17192",293.25,63.75
"17193",294,63.75
"17194",294.75,63.75
"17195",295.5,63.75
"17196",296.25,63.75
"17197",297,63.75
"17198",297.75,63.75
"17199",298.5,63.75
"17200",299.25,63.75
"17201",300,63.75
"17202",300.75,63.75
"17203",301.5,63.75
"17204",302.25,63.75
"17205",303,63.75
"17206",303.75,63.75
"17207",304.5,63.75
"17208",305.25,63.75
"17209",306,63.75
"17210",306.75,63.75
"17211",307.5,63.75
"17212",308.25,63.75
"17213",309,63.75
"17214",309.75,63.75
"17215",310.5,63.75
"17216",311.25,63.75
"17217",312,63.75
"17218",312.75,63.75
"17219",313.5,63.75
"17220",314.25,63.75
"17221",315,63.75
"17222",315.75,63.75
"17223",316.5,63.75
"17224",317.25,63.75
"17225",318,63.75
"17226",318.75,63.75
"17227",319.5,63.75
"17228",320.25,63.75
"17229",321,63.75
"17230",321.75,63.75
"17231",322.5,63.75
"17232",323.25,63.75
"17233",324,63.75
"17234",324.75,63.75
"17235",325.5,63.75
"17236",326.25,63.75
"17237",327,63.75
"17238",327.75,63.75
"17239",328.5,63.75
"17240",329.25,63.75
"17241",330,63.75
"17242",330.75,63.75
"17243",331.5,63.75
"17244",332.25,63.75
"17245",333,63.75
"17246",333.75,63.75
"17247",334.5,63.75
"17248",335.25,63.75
"17249",336,63.75
"17250",336.75,63.75
"17251",337.5,63.75
"17252",338.25,63.75
"17253",339,63.75
"17254",339.75,63.75
"17255",340.5,63.75
"17256",341.25,63.75
"17257",342,63.75
"17258",342.75,63.75
"17259",343.5,63.75
"17260",344.25,63.75
"17261",345,63.75
"17262",345.75,63.75
"17263",346.5,63.75
"17264",347.25,63.75
"17265",348,63.75
"17266",348.75,63.75
"17267",349.5,63.75
"17268",350.25,63.75
"17269",351,63.75
"17270",351.75,63.75
"17271",352.5,63.75
"17272",353.25,63.75
"17273",354,63.75
"17274",354.75,63.75
"17275",355.5,63.75
"17276",356.25,63.75
"17277",357,63.75
"17278",357.75,63.75
"17279",358.5,63.75
"17280",359.25,63.75
"17281",0,63
"17282",0.75,63
"17283",1.5,63
"17284",2.25,63
"17285",3,63
"17286",3.75,63
"17287",4.5,63
"17288",5.25,63
"17289",6,63
"17290",6.75,63
"17291",7.5,63
"17292",8.25,63
"17293",9,63
"17294",9.75,63
"17295",10.5,63
"17296",11.25,63
"17297",12,63
"17298",12.75,63
"17299",13.5,63
"17300",14.25,63
"17301",15,63
"17302",15.75,63
"17303",16.5,63
"17304",17.25,63
"17305",18,63
"17306",18.75,63
"17307",19.5,63
"17308",20.25,63
"17309",21,63
"17310",21.75,63
"17311",22.5,63
"17312",23.25,63
"17313",24,63
"17314",24.75,63
"17315",25.5,63
"17316",26.25,63
"17317",27,63
"17318",27.75,63
"17319",28.5,63
"17320",29.25,63
"17321",30,63
"17322",30.75,63
"17323",31.5,63
"17324",32.25,63
"17325",33,63
"17326",33.75,63
"17327",34.5,63
"17328",35.25,63
"17329",36,63
"17330",36.75,63
"17331",37.5,63
"17332",38.25,63
"17333",39,63
"17334",39.75,63
"17335",40.5,63
"17336",41.25,63
"17337",42,63
"17338",42.75,63
"17339",43.5,63
"17340",44.25,63
"17341",45,63
"17342",45.75,63
"17343",46.5,63
"17344",47.25,63
"17345",48,63
"17346",48.75,63
"17347",49.5,63
"17348",50.25,63
"17349",51,63
"17350",51.75,63
"17351",52.5,63
"17352",53.25,63
"17353",54,63
"17354",54.75,63
"17355",55.5,63
"17356",56.25,63
"17357",57,63
"17358",57.75,63
"17359",58.5,63
"17360",59.25,63
"17361",60,63
"17362",60.75,63
"17363",61.5,63
"17364",62.25,63
"17365",63,63
"17366",63.75,63
"17367",64.5,63
"17368",65.25,63
"17369",66,63
"17370",66.75,63
"17371",67.5,63
"17372",68.25,63
"17373",69,63
"17374",69.75,63
"17375",70.5,63
"17376",71.25,63
"17377",72,63
"17378",72.75,63
"17379",73.5,63
"17380",74.25,63
"17381",75,63
"17382",75.75,63
"17383",76.5,63
"17384",77.25,63
"17385",78,63
"17386",78.75,63
"17387",79.5,63
"17388",80.25,63
"17389",81,63
"17390",81.75,63
"17391",82.5,63
"17392",83.25,63
"17393",84,63
"17394",84.75,63
"17395",85.5,63
"17396",86.25,63
"17397",87,63
"17398",87.75,63
"17399",88.5,63
"17400",89.25,63
"17401",90,63
"17402",90.75,63
"17403",91.5,63
"17404",92.25,63
"17405",93,63
"17406",93.75,63
"17407",94.5,63
"17408",95.25,63
"17409",96,63
"17410",96.75,63
"17411",97.5,63
"17412",98.25,63
"17413",99,63
"17414",99.75,63
"17415",100.5,63
"17416",101.25,63
"17417",102,63
"17418",102.75,63
"17419",103.5,63
"17420",104.25,63
"17421",105,63
"17422",105.75,63
"17423",106.5,63
"17424",107.25,63
"17425",108,63
"17426",108.75,63
"17427",109.5,63
"17428",110.25,63
"17429",111,63
"17430",111.75,63
"17431",112.5,63
"17432",113.25,63
"17433",114,63
"17434",114.75,63
"17435",115.5,63
"17436",116.25,63
"17437",117,63
"17438",117.75,63
"17439",118.5,63
"17440",119.25,63
"17441",120,63
"17442",120.75,63
"17443",121.5,63
"17444",122.25,63
"17445",123,63
"17446",123.75,63
"17447",124.5,63
"17448",125.25,63
"17449",126,63
"17450",126.75,63
"17451",127.5,63
"17452",128.25,63
"17453",129,63
"17454",129.75,63
"17455",130.5,63
"17456",131.25,63
"17457",132,63
"17458",132.75,63
"17459",133.5,63
"17460",134.25,63
"17461",135,63
"17462",135.75,63
"17463",136.5,63
"17464",137.25,63
"17465",138,63
"17466",138.75,63
"17467",139.5,63
"17468",140.25,63
"17469",141,63
"17470",141.75,63
"17471",142.5,63
"17472",143.25,63
"17473",144,63
"17474",144.75,63
"17475",145.5,63
"17476",146.25,63
"17477",147,63
"17478",147.75,63
"17479",148.5,63
"17480",149.25,63
"17481",150,63
"17482",150.75,63
"17483",151.5,63
"17484",152.25,63
"17485",153,63
"17486",153.75,63
"17487",154.5,63
"17488",155.25,63
"17489",156,63
"17490",156.75,63
"17491",157.5,63
"17492",158.25,63
"17493",159,63
"17494",159.75,63
"17495",160.5,63
"17496",161.25,63
"17497",162,63
"17498",162.75,63
"17499",163.5,63
"17500",164.25,63
"17501",165,63
"17502",165.75,63
"17503",166.5,63
"17504",167.25,63
"17505",168,63
"17506",168.75,63
"17507",169.5,63
"17508",170.25,63
"17509",171,63
"17510",171.75,63
"17511",172.5,63
"17512",173.25,63
"17513",174,63
"17514",174.75,63
"17515",175.5,63
"17516",176.25,63
"17517",177,63
"17518",177.75,63
"17519",178.5,63
"17520",179.25,63
"17521",180,63
"17522",180.75,63
"17523",181.5,63
"17524",182.25,63
"17525",183,63
"17526",183.75,63
"17527",184.5,63
"17528",185.25,63
"17529",186,63
"17530",186.75,63
"17531",187.5,63
"17532",188.25,63
"17533",189,63
"17534",189.75,63
"17535",190.5,63
"17536",191.25,63
"17537",192,63
"17538",192.75,63
"17539",193.5,63
"17540",194.25,63
"17541",195,63
"17542",195.75,63
"17543",196.5,63
"17544",197.25,63
"17545",198,63
"17546",198.75,63
"17547",199.5,63
"17548",200.25,63
"17549",201,63
"17550",201.75,63
"17551",202.5,63
"17552",203.25,63
"17553",204,63
"17554",204.75,63
"17555",205.5,63
"17556",206.25,63
"17557",207,63
"17558",207.75,63
"17559",208.5,63
"17560",209.25,63
"17561",210,63
"17562",210.75,63
"17563",211.5,63
"17564",212.25,63
"17565",213,63
"17566",213.75,63
