point_id,long,lat
37862,-44.25,31.5
37863,-43.5,31.5
37864,-42.75,31.5
37865,-42,31.5
37866,-41.25,31.5
37867,-40.5,31.5
37868,-39.75,31.5
37869,-39,31.5
37870,-38.25,31.5
37871,-37.5,31.5
37872,-36.75,31.5
37873,-36,31.5
37874,-35.25,31.5
37875,-34.5,31.5
37876,-33.75,31.5
37877,-33,31.5
37878,-32.25,31.5
37879,-31.5,31.5
37880,-30.75,31.5
37881,-30,31.5
37882,-29.25,31.5
37883,-28.5,31.5
37884,-27.75,31.5
37885,-27,31.5
37886,-26.25,31.5
37887,-25.5,31.5
37888,-24.75,31.5
37889,-24,31.5
37890,-23.25,31.5
37891,-22.5,31.5
37892,-21.75,31.5
37893,-21,31.5
37894,-20.25,31.5
37895,-19.5,31.5
37896,-18.75,31.5
37897,-18,31.5
37898,-17.25,31.5
37899,-16.5,31.5
37900,-15.75,31.5
37901,-15,31.5
37902,-14.25,31.5
37903,-13.5,31.5
37904,-12.75,31.5
37905,-12,31.5
37906,-11.25,31.5
37907,-10.5,31.5
37908,-9.75,31.5
37909,-9,31.5
37910,-8.25,31.5
37911,-7.5,31.5
37912,-6.75,31.5
37913,-6,31.5
37914,-5.25,31.5
37915,-4.5,31.5
37916,-3.75,31.5
37917,-3,31.5
37918,-2.25,31.5
37919,-1.5,31.5
37920,-0.75,31.5
37921,0,30.75
37922,0.75,30.75
37923,1.5,30.75
37924,2.25,30.75
37925,3,30.75
37926,3.75,30.75
37927,4.5,30.75
37928,5.25,30.75
37929,6,30.75
37930,6.75,30.75
37931,7.5,30.75
37932,8.25,30.75
37933,9,30.75
37934,9.75,30.75
37935,10.5,30.75
37936,11.25,30.75
37937,12,30.75
37938,12.75,30.75
37939,13.5,30.75
37940,14.25,30.75
37941,15,30.75
37942,15.75,30.75
37943,16.5,30.75
37944,17.25,30.75
37945,18,30.75
37946,18.75,30.75
37947,19.5,30.75
37948,20.25,30.75
37949,21,30.75
37950,21.75,30.75
37951,22.5,30.75
37952,23.25,30.75
37953,24,30.75
37954,24.75,30.75
37955,25.5,30.75
37956,26.25,30.75
37957,27,30.75
37958,27.75,30.75
37959,28.5,30.75
37960,29.25,30.75
37961,30,30.75
37962,30.75,30.75
37963,31.5,30.75
37964,32.25,30.75
37965,33,30.75
37966,33.75,30.75
37967,34.5,30.75
37968,35.25,30.75
37969,36,30.75
37970,36.75,30.75
37971,37.5,30.75
37972,38.25,30.75
37973,39,30.75
37974,39.75,30.75
37975,40.5,30.75
37976,41.25,30.75
37977,42,30.75
37978,42.75,30.75
37979,43.5,30.75
37980,44.25,30.75
37981,45,30.75
37982,45.75,30.75
37983,46.5,30.75
37984,47.25,30.75
37985,48,30.75
37986,48.75,30.75
37987,49.5,30.75
37988,50.25,30.75
37989,51,30.75
37990,51.75,30.75
37991,52.5,30.75
37992,53.25,30.75
37993,54,30.75
37994,54.75,30.75
37995,55.5,30.75
37996,56.25,30.75
37997,57,30.75
37998,57.75,30.75
37999,58.5,30.75
38000,59.25,30.75
38001,60,30.75
38002,60.75,30.75
38003,61.5,30.75
38004,62.25,30.75
38005,63,30.75
38006,63.75,30.75
38007,64.5,30.75
38008,65.25,30.75
38009,66,30.75
38010,66.75,30.75
38011,67.5,30.75
38012,68.25,30.75
38013,69,30.75
38014,69.75,30.75
38015,70.5,30.75
38016,71.25,30.75
38017,72,30.75
38018,72.75,30.75
38019,73.5,30.75
38020,74.25,30.75
38021,75,30.75
38022,75.75,30.75
38023,76.5,30.75
38024,77.25,30.75
38025,78,30.75
38026,78.75,30.75
38027,79.5,30.75
38028,80.25,30.75
38029,81,30.75
38030,81.75,30.75
38031,82.5,30.75
38032,83.25,30.75
38033,84,30.75
38034,84.75,30.75
38035,85.5,30.75
38036,86.25,30.75
38037,87,30.75
38038,87.75,30.75
38039,88.5,30.75
38040,89.25,30.75
38041,90,30.75
38042,90.75,30.75
38043,91.5,30.75
38044,92.25,30.75
38045,93,30.75
38046,93.75,30.75
38047,94.5,30.75
38048,95.25,30.75
38049,96,30.75
38050,96.75,30.75
38051,97.5,30.75
38052,98.25,30.75
38053,99,30.75
38054,99.75,30.75
38055,100.5,30.75
38056,101.25,30.75
38057,102,30.75
38058,102.75,30.75
38059,103.5,30.75
38060,104.25,30.75
38061,105,30.75
38062,105.75,30.75
38063,106.5,30.75
38064,107.25,30.75
38065,108,30.75
38066,108.75,30.75
38067,109.5,30.75
38068,110.25,30.75
38069,111,30.75
38070,111.75,30.75
38071,112.5,30.75
38072,113.25,30.75
38073,114,30.75
38074,114.75,30.75
38075,115.5,30.75
38076,116.25,30.75
38077,117,30.75
38078,117.75,30.75
38079,118.5,30.75
38080,119.25,30.75
38081,120,30.75
38082,120.75,30.75
38083,121.5,30.75
38084,122.25,30.75
38085,123,30.75
38086,123.75,30.75
38087,124.5,30.75
38088,125.25,30.75
38089,126,30.75
38090,126.75,30.75
38091,127.5,30.75
38092,128.25,30.75
38093,129,30.75
38094,129.75,30.75
38095,130.5,30.75
38096,131.25,30.75
38097,132,30.75
38098,132.75,30.75
38099,133.5,30.75
38100,134.25,30.75
38101,135,30.75
38102,135.75,30.75
38103,136.5,30.75
38104,137.25,30.75
38105,138,30.75
38106,138.75,30.75
38107,139.5,30.75
38108,140.25,30.75
38109,141,30.75
38110,141.75,30.75
38111,142.5,30.75
38112,143.25,30.75
38113,144,30.75
38114,144.75,30.75
38115,145.5,30.75
38116,146.25,30.75
38117,147,30.75
38118,147.75,30.75
38119,148.5,30.75
38120,149.25,30.75
38121,150,30.75
38122,150.75,30.75
38123,151.5,30.75
38124,152.25,30.75
38125,153,30.75
38126,153.75,30.75
38127,154.5,30.75
38128,155.25,30.75
38129,156,30.75
38130,156.75,30.75
38131,157.5,30.75
38132,158.25,30.75
38133,159,30.75
38134,159.75,30.75
38135,160.5,30.75
38136,161.25,30.75
38137,162,30.75
38138,162.75,30.75
38139,163.5,30.75
38140,164.25,30.75
38141,165,30.75
38142,165.75,30.75
38143,166.5,30.75
38144,167.25,30.75
38145,168,30.75
38146,168.75,30.75
38147,169.5,30.75
38148,170.25,30.75
38149,171,30.75
38150,171.75,30.75
38151,172.5,30.75
38152,173.25,30.75
38153,174,30.75
38154,174.75,30.75
38155,175.5,30.75
38156,176.25,30.75
38157,177,30.75
38158,177.75,30.75
38159,178.5,30.75
38160,179.25,30.75
38161,180,30.75
38162,-179.25,30.75
38163,-178.5,30.75
38164,-177.75,30.75
38165,-177,30.75
38166,-176.25,30.75
38167,-175.5,30.75
38168,-174.75,30.75
38169,-174,30.75
38170,-173.25,30.75
38171,-172.5,30.75
38172,-171.75,30.75
38173,-171,30.75
38174,-170.25,30.75
38175,-169.5,30.75
38176,-168.75,30.75
38177,-168,30.75
38178,-167.25,30.75
38179,-166.5,30.75
38180,-165.75,30.75
38181,-165,30.75
38182,-164.25,30.75
38183,-163.5,30.75
38184,-162.75,30.75
38185,-162,30.75
38186,-161.25,30.75
38187,-160.5,30.75
38188,-159.75,30.75
38189,-159,30.75
38190,-158.25,30.75
38191,-157.5,30.75
38192,-156.75,30.75
38193,-156,30.75
38194,-155.25,30.75
38195,-154.5,30.75
38196,-153.75,30.75
38197,-153,30.75
38198,-152.25,30.75
38199,-151.5,30.75
38200,-150.75,30.75
38201,-150,30.75
38202,-149.25,30.75
38203,-148.5,30.75
38204,-147.75,30.75
38205,-147,30.75
38206,-146.25,30.75
38207,-145.5,30.75
38208,-144.75,30.75
38209,-144,30.75
38210,-143.25,30.75
38211,-142.5,30.75
38212,-141.75,30.75
38213,-141,30.75
38214,-140.25,30.75
38215,-139.5,30.75
38216,-138.75,30.75
38217,-138,30.75
38218,-137.25,30.75
38219,-136.5,30.75
38220,-135.75,30.75
38221,-135,30.75
38222,-134.25,30.75
38223,-133.5,30.75
38224,-132.75,30.75
38225,-132,30.75
38226,-131.25,30.75
38227,-130.5,30.75
38228,-129.75,30.75
38229,-129,30.75
38230,-128.25,30.75
38231,-127.5,30.75
38232,-126.75,30.75
38233,-126,30.75
38234,-125.25,30.75
38235,-124.5,30.75
38236,-123.75,30.75
38237,-123,30.75
38238,-122.25,30.75
38239,-121.5,30.75
38240,-120.75,30.75
38241,-120,30.75
38242,-119.25,30.75
38243,-118.5,30.75
38244,-117.75,30.75
38245,-117,30.75
38246,-116.25,30.75
38247,-115.5,30.75
38248,-114.75,30.75
38249,-114,30.75
38250,-113.25,30.75
38251,-112.5,30.75
38252,-111.75,30.75
38253,-111,30.75
38254,-110.25,30.75
38255,-109.5,30.75
38256,-108.75,30.75
38257,-108,30.75
38258,-107.25,30.75
38259,-106.5,30.75
38260,-105.75,30.75
38261,-105,30.75
38262,-104.25,30.75
38263,-103.5,30.75
38264,-102.75,30.75
38265,-102,30.75
38266,-101.25,30.75
38267,-100.5,30.75
38268,-99.75,30.75
38269,-99,30.75
38270,-98.25,30.75
38271,-97.5,30.75
38272,-96.75,30.75
38273,-96,30.75
38274,-95.25,30.75
38275,-94.5,30.75
38276,-93.75,30.75
38277,-93,30.75
38278,-92.25,30.75
38279,-91.5,30.75
38280,-90.75,30.75
38281,-90,30.75
38282,-89.25,30.75
38283,-88.5,30.75
38284,-87.75,30.75
38285,-87,30.75
38286,-86.25,30.75
38287,-85.5,30.75
38288,-84.75,30.75
38289,-84,30.75
38290,-83.25,30.75
38291,-82.5,30.75
38292,-81.75,30.75
38293,-81,30.75
38294,-80.25,30.75
38295,-79.5,30.75
38296,-78.75,30.75
38297,-78,30.75
38298,-77.25,30.75
38299,-76.5,30.75
38300,-75.75,30.75
38301,-75,30.75
38302,-74.25,30.75
38303,-73.5,30.75
38304,-72.75,30.75
38305,-72,30.75
38306,-71.25,30.75
38307,-70.5,30.75
38308,-69.75,30.75
38309,-69,30.75
38310,-68.25,30.75
38311,-67.5,30.75
38312,-66.75,30.75
38313,-66,30.75
38314,-65.25,30.75
38315,-64.5,30.75
38316,-63.75,30.75
38317,-63,30.75
38318,-62.25,30.75
38319,-61.5,30.75
38320,-60.75,30.75
38321,-60,30.75
38322,-59.25,30.75
38323,-58.5,30.75
38324,-57.75,30.75
38325,-57,30.75
38326,-56.25,30.75
38327,-55.5,30.75
38328,-54.75,30.75
38329,-54,30.75
38330,-53.25,30.75
38331,-52.5,30.75
38332,-51.75,30.75
38333,-51,30.75
38334,-50.25,30.75
38335,-49.5,30.75
38336,-48.75,30.75
38337,-48,30.75
38338,-47.25,30.75
38339,-46.5,30.75
38340,-45.75,30.75
38341,-45,30.75
38342,-44.25,30.75
38343,-43.5,30.75
38344,-42.75,30.75
38345,-42,30.75
38346,-41.25,30.75
38347,-40.5,30.75
38348,-39.75,30.75
38349,-39,30.75
38350,-38.25,30.75
38351,-37.5,30.75
38352,-36.75,30.75
38353,-36,30.75
38354,-35.25,30.75
38355,-34.5,30.75
38356,-33.75,30.75
38357,-33,30.75
38358,-32.25,30.75
38359,-31.5,30.75
38360,-30.75,30.75
38361,-30,30.75
38362,-29.25,30.75
38363,-28.5,30.75
38364,-27.75,30.75
38365,-27,30.75
38366,-26.25,30.75
38367,-25.5,30.75
38368,-24.75,30.75
38369,-24,30.75
38370,-23.25,30.75
38371,-22.5,30.75
38372,-21.75,30.75
38373,-21,30.75
38374,-20.25,30.75
38375,-19.5,30.75
38376,-18.75,30.75
38377,-18,30.75
38378,-17.25,30.75
38379,-16.5,30.75
38380,-15.75,30.75
38381,-15,30.75
38382,-14.25,30.75
38383,-13.5,30.75
38384,-12.75,30.75
38385,-12,30.75
38386,-11.25,30.75
38387,-10.5,30.75
38388,-9.75,30.75
38389,-9,30.75
38390,-8.25,30.75
38391,-7.5,30.75
38392,-6.75,30.75
38393,-6,30.75
38394,-5.25,30.75
38395,-4.5,30.75
38396,-3.75,30.75
38397,-3,30.75
38398,-2.25,30.75
38399,-1.5,30.75
38400,-0.75,30.75
38401,0,30
38402,0.75,30
38403,1.5,30
38404,2.25,30
38405,3,30
38406,3.75,30
38407,4.5,30
38408,5.25,30
38409,6,30
38410,6.75,30
38411,7.5,30
38412,8.25,30
38413,9,30
38414,9.75,30
38415,10.5,30
38416,11.25,30
38417,12,30
38418,12.75,30
38419,13.5,30
38420,14.25,30
38421,15,30
38422,15.75,30
38423,16.5,30
38424,17.25,30
38425,18,30
38426,18.75,30
38427,19.5,30
38428,20.25,30
38429,21,30
38430,21.75,30
38431,22.5,30
38432,23.25,30
38433,24,30
38434,24.75,30
38435,25.5,30
38436,26.25,30
38437,27,30
38438,27.75,30
38439,28.5,30
38440,29.25,30
38441,30,30
38442,30.75,30
38443,31.5,30
38444,32.25,30
38445,33,30
38446,33.75,30
38447,34.5,30
38448,35.25,30
38449,36,30
38450,36.75,30
38451,37.5,30
38452,38.25,30
38453,39,30
38454,39.75,30
38455,40.5,30
38456,41.25,30
38457,42,30
38458,42.75,30
38459,43.5,30
38460,44.25,30
38461,45,30
38462,45.75,30
38463,46.5,30
38464,47.25,30
38465,48,30
38466,48.75,30
38467,49.5,30
38468,50.25,30
38469,51,30
38470,51.75,30
38471,52.5,30
38472,53.25,30
38473,54,30
38474,54.75,30
38475,55.5,30
38476,56.25,30
38477,57,30
38478,57.75,30
38479,58.5,30
38480,59.25,30
38481,60,30
38482,60.75,30
38483,61.5,30
38484,62.25,30
38485,63,30
38486,63.75,30
38487,64.5,30
38488,65.25,30
38489,66,30
38490,66.75,30
38491,67.5,30
38492,68.25,30
38493,69,30
38494,69.75,30
38495,70.5,30
38496,71.25,30
38497,72,30
38498,72.75,30
38499,73.5,30
38500,74.25,30
38501,75,30
38502,75.75,30
38503,76.5,30
38504,77.25,30
38505,78,30
38506,78.75,30
38507,79.5,30
38508,80.25,30
38509,81,30
38510,81.75,30
38511,82.5,30
38512,83.25,30
38513,84,30
38514,84.75,30
38515,85.5,30
38516,86.25,30
38517,87,30
38518,87.75,30
38519,88.5,30
38520,89.25,30
38521,90,30
38522,90.75,30
38523,91.5,30
38524,92.25,30
38525,93,30
38526,93.75,30
38527,94.5,30
38528,95.25,30
38529,96,30
38530,96.75,30
38531,97.5,30
38532,98.25,30
38533,99,30
38534,99.75,30
38535,100.5,30
38536,101.25,30
38537,102,30
38538,102.75,30
38539,103.5,30
38540,104.25,30
38541,105,30
38542,105.75,30
38543,106.5,30
38544,107.25,30
38545,108,30
38546,108.75,30
38547,109.5,30
38548,110.25,30
38549,111,30
38550,111.75,30
38551,112.5,30
38552,113.25,30
38553,114,30
38554,114.75,30
38555,115.5,30
38556,116.25,30
38557,117,30
38558,117.75,30
38559,118.5,30
38560,119.25,30
38561,120,30
38562,120.75,30
38563,121.5,30
38564,122.25,30
38565,123,30
38566,123.75,30
38567,124.5,30
38568,125.25,30
38569,126,30
38570,126.75,30
38571,127.5,30
38572,128.25,30
38573,129,30
38574,129.75,30
38575,130.5,30
38576,131.25,30
38577,132,30
38578,132.75,30
38579,133.5,30
38580,134.25,30
38581,135,30
38582,135.75,30
38583,136.5,30
38584,137.25,30
38585,138,30
38586,138.75,30
38587,139.5,30
38588,140.25,30
38589,141,30
38590,141.75,30
38591,142.5,30
38592,143.25,30
38593,144,30
38594,144.75,30
38595,145.5,30
38596,146.25,30
38597,147,30
38598,147.75,30
38599,148.5,30
38600,149.25,30
38601,150,30
38602,150.75,30
38603,151.5,30
38604,152.25,30
38605,153,30
38606,153.75,30
38607,154.5,30
38608,155.25,30
38609,156,30
38610,156.75,30
38611,157.5,30
38612,158.25,30
38613,159,30
38614,159.75,30
38615,160.5,30
38616,161.25,30
38617,162,30
38618,162.75,30
38619,163.5,30
38620,164.25,30
38621,165,30
38622,165.75,30
38623,166.5,30
38624,167.25,30
38625,168,30
38626,168.75,30
38627,169.5,30
38628,170.25,30
38629,171,30
38630,171.75,30
38631,172.5,30
38632,173.25,30
38633,174,30
38634,174.75,30
38635,175.5,30
38636,176.25,30
38637,177,30
38638,177.75,30
38639,178.5,30
38640,179.25,30
38641,180,30
38642,-179.25,30
38643,-178.5,30
38644,-177.75,30
38645,-177,30
38646,-176.25,30
38647,-175.5,30
38648,-174.75,30
38649,-174,30
38650,-173.25,30
38651,-172.5,30
38652,-171.75,30
38653,-171,30
38654,-170.25,30
38655,-169.5,30
38656,-168.75,30
38657,-168,30
38658,-167.25,30
38659,-166.5,30
38660,-165.75,30
38661,-165,30
38662,-164.25,30
38663,-163.5,30
38664,-162.75,30
38665,-162,30
38666,-161.25,30
38667,-160.5,30
38668,-159.75,30
38669,-159,30
38670,-158.25,30
38671,-157.5,30
38672,-156.75,30
38673,-156,30
38674,-155.25,30
38675,-154.5,30
38676,-153.75,30
38677,-153,30
38678,-152.25,30
38679,-151.5,30
38680,-150.75,30
38681,-150,30
38682,-149.25,30
38683,-148.5,30
38684,-147.75,30
38685,-147,30
38686,-146.25,30
38687,-145.5,30
38688,-144.75,30
38689,-144,30
38690,-143.25,30
38691,-142.5,30
38692,-141.75,30
38693,-141,30
38694,-140.25,30
38695,-139.5,30
38696,-138.75,30
38697,-138,30
38698,-137.25,30
38699,-136.5,30
38700,-135.75,30
38701,-135,30
38702,-134.25,30
38703,-133.5,30
38704,-132.75,30
38705,-132,30
38706,-131.25,30
38707,-130.5,30
38708,-129.75,30
38709,-129,30
38710,-128.25,30
38711,-127.5,30
38712,-126.75,30
38713,-126,30
38714,-125.25,30
38715,-124.5,30
38716,-123.75,30
38717,-123,30
38718,-122.25,30
38719,-121.5,30
38720,-120.75,30
38721,-120,30
38722,-119.25,30
38723,-118.5,30
38724,-117.75,30
38725,-117,30
38726,-116.25,30
38727,-115.5,30
38728,-114.75,30
38729,-114,30
38730,-113.25,30
38731,-112.5,30
38732,-111.75,30
38733,-111,30
38734,-110.25,30
38735,-109.5,30
38736,-108.75,30
38737,-108,30
38738,-107.25,30
38739,-106.5,30
38740,-105.75,30
38741,-105,30
38742,-104.25,30
38743,-103.5,30
38744,-102.75,30
38745,-102,30
38746,-101.25,30
38747,-100.5,30
38748,-99.75,30
38749,-99,30
38750,-98.25,30
38751,-97.5,30
38752,-96.75,30
38753,-96,30
38754,-95.25,30
38755,-94.5,30
38756,-93.75,30
38757,-93,30
38758,-92.25,30
38759,-91.5,30
38760,-90.75,30
38761,-90,30
38762,-89.25,30
38763,-88.5,30
38764,-87.75,30
38765,-87,30
38766,-86.25,30
38767,-85.5,30
38768,-84.75,30
38769,-84,30
38770,-83.25,30
38771,-82.5,30
38772,-81.75,30
38773,-81,30
38774,-80.25,30
38775,-79.5,30
38776,-78.75,30
38777,-78,30
38778,-77.25,30
38779,-76.5,30
38780,-75.75,30
38781,-75,30
38782,-74.25,30
38783,-73.5,30
38784,-72.75,30
38785,-72,30
38786,-71.25,30
38787,-70.5,30
38788,-69.75,30
38789,-69,30
38790,-68.25,30
38791,-67.5,30
38792,-66.75,30
38793,-66,30
38794,-65.25,30
38795,-64.5,30
38796,-63.75,30
38797,-63,30
38798,-62.25,30
38799,-61.5,30
38800,-60.75,30
38801,-60,30
38802,-59.25,30
38803,-58.5,30
38804,-57.75,30
38805,-57,30
38806,-56.25,30
38807,-55.5,30
38808,-54.75,30
38809,-54,30
38810,-53.25,30
38811,-52.5,30
38812,-51.75,30
38813,-51,30
38814,-50.25,30
38815,-49.5,30
38816,-48.75,30
38817,-48,30
38818,-47.25,30
38819,-46.5,30
38820,-45.75,30
38821,-45,30
38822,-44.25,30
38823,-43.5,30
38824,-42.75,30
38825,-42,30
38826,-41.25,30
38827,-40.5,30
38828,-39.75,30
38829,-39,30
38830,-38.25,30
38831,-37.5,30
38832,-36.75,30
38833,-36,30
38834,-35.25,30
38835,-34.5,30
38836,-33.75,30
38837,-33,30
38838,-32.25,30
38839,-31.5,30
38840,-30.75,30
38841,-30,30
38842,-29.25,30
38843,-28.5,30
38844,-27.75,30
38845,-27,30
38846,-26.25,30
38847,-25.5,30
38848,-24.75,30
38849,-24,30
38850,-23.25,30
38851,-22.5,30
38852,-21.75,30
38853,-21,30
38854,-20.25,30
38855,-19.5,30
38856,-18.75,30
38857,-18,30
38858,-17.25,30
38859,-16.5,30
38860,-15.75,30
38861,-15,30
38862,-14.25,30
38863,-13.5,30
38864,-12.75,30
38865,-12,30
38866,-11.25,30
38867,-10.5,30
38868,-9.75,30
38869,-9,30
38870,-8.25,30
38871,-7.5,30
38872,-6.75,30
38873,-6,30
38874,-5.25,30
38875,-4.5,30
38876,-3.75,30
38877,-3,30
38878,-2.25,30
38879,-1.5,30
38880,-0.75,30
38881,0,29.25
38882,0.75,29.25
38883,1.5,29.25
38884,2.25,29.25
38885,3,29.25
38886,3.75,29.25
38887,4.5,29.25
38888,5.25,29.25
38889,6,29.25
38890,6.75,29.25
38891,7.5,29.25
38892,8.25,29.25
38893,9,29.25
38894,9.75,29.25
38895,10.5,29.25
38896,11.25,29.25
38897,12,29.25
38898,12.75,29.25
38899,13.5,29.25
38900,14.25,29.25
38901,15,29.25
38902,15.75,29.25
38903,16.5,29.25
38904,17.25,29.25
38905,18,29.25
38906,18.75,29.25
38907,19.5,29.25
38908,20.25,29.25
38909,21,29.25
38910,21.75,29.25
38911,22.5,29.25
38912,23.25,29.25
38913,24,29.25
38914,24.75,29.25
38915,25.5,29.25
38916,26.25,29.25
38917,27,29.25
38918,27.75,29.25
38919,28.5,29.25
38920,29.25,29.25
38921,30,29.25
38922,30.75,29.25
38923,31.5,29.25
38924,32.25,29.25
38925,33,29.25
38926,33.75,29.25
38927,34.5,29.25
38928,35.25,29.25
38929,36,29.25
38930,36.75,29.25
38931,37.5,29.25
38932,38.25,29.25
38933,39,29.25
38934,39.75,29.25
38935,40.5,29.25
38936,41.25,29.25
38937,42,29.25
38938,42.75,29.25
38939,43.5,29.25
38940,44.25,29.25
38941,45,29.25
38942,45.75,29.25
38943,46.5,29.25
38944,47.25,29.25
38945,48,29.25
38946,48.75,29.25
38947,49.5,29.25
38948,50.25,29.25
38949,51,29.25
38950,51.75,29.25
38951,52.5,29.25
38952,53.25,29.25
38953,54,29.25
38954,54.75,29.25
38955,55.5,29.25
38956,56.25,29.25
38957,57,29.25
38958,57.75,29.25
38959,58.5,29.25
38960,59.25,29.25
38961,60,29.25
38962,60.75,29.25
38963,61.5,29.25
38964,62.25,29.25
38965,63,29.25
38966,63.75,29.25
38967,64.5,29.25
38968,65.25,29.25
38969,66,29.25
38970,66.75,29.25
38971,67.5,29.25
38972,68.25,29.25
38973,69,29.25
38974,69.75,29.25
38975,70.5,29.25
38976,71.25,29.25
38977,72,29.25
38978,72.75,29.25
38979,73.5,29.25
38980,74.25,29.25
38981,75,29.25
38982,75.75,29.25
38983,76.5,29.25
38984,77.25,29.25
38985,78,29.25
38986,78.75,29.25
38987,79.5,29.25
38988,80.25,29.25
38989,81,29.25
38990,81.75,29.25
38991,82.5,29.25
38992,83.25,29.25
38993,84,29.25
38994,84.75,29.25
38995,85.5,29.25
38996,86.25,29.25
38997,87,29.25
38998,87.75,29.25
38999,88.5,29.25
39000,89.25,29.25
39001,90,29.25
39002,90.75,29.25
39003,91.5,29.25
39004,92.25,29.25
39005,93,29.25
39006,93.75,29.25
39007,94.5,29.25
39008,95.25,29.25
39009,96,29.25
39010,96.75,29.25
39011,97.5,29.25
39012,98.25,29.25
39013,99,29.25
39014,99.75,29.25
39015,100.5,29.25
39016,101.25,29.25
39017,102,29.25
39018,102.75,29.25
39019,103.5,29.25
39020,104.25,29.25
39021,105,29.25
39022,105.75,29.25
39023,106.5,29.25
39024,107.25,29.25
39025,108,29.25
39026,108.75,29.25
39027,109.5,29.25
39028,110.25,29.25
39029,111,29.25
39030,111.75,29.25
39031,112.5,29.25
39032,113.25,29.25
39033,114,29.25
39034,114.75,29.25
39035,115.5,29.25
39036,116.25,29.25
39037,117,29.25
39038,117.75,29.25
39039,118.5,29.25
39040,119.25,29.25
39041,120,29.25
39042,120.75,29.25
39043,121.5,29.25
39044,122.25,29.25
39045,123,29.25
39046,123.75,29.25
39047,124.5,29.25
39048,125.25,29.25
39049,126,29.25
39050,126.75,29.25
39051,127.5,29.25
39052,128.25,29.25
39053,129,29.25
39054,129.75,29.25
39055,130.5,29.25
39056,131.25,29.25
39057,132,29.25
39058,132.75,29.25
39059,133.5,29.25
39060,134.25,29.25
39061,135,29.25
39062,135.75,29.25
39063,136.5,29.25
39064,137.25,29.25
39065,138,29.25
39066,138.75,29.25
39067,139.5,29.25
39068,140.25,29.25
39069,141,29.25
39070,141.75,29.25
39071,142.5,29.25
39072,143.25,29.25
39073,144,29.25
39074,144.75,29.25
39075,145.5,29.25
39076,146.25,29.25
39077,147,29.25
39078,147.75,29.25
39079,148.5,29.25
39080,149.25,29.25
39081,150,29.25
39082,150.75,29.25
39083,151.5,29.25
39084,152.25,29.25
39085,153,29.25
39086,153.75,29.25
39087,154.5,29.25
39088,155.25,29.25
39089,156,29.25
39090,156.75,29.25
39091,157.5,29.25
39092,158.25,29.25
39093,159,29.25
39094,159.75,29.25
39095,160.5,29.25
39096,161.25,29.25
39097,162,29.25
39098,162.75,29.25
39099,163.5,29.25
39100,164.25,29.25
39101,165,29.25
39102,165.75,29.25
39103,166.5,29.25
39104,167.25,29.25
39105,168,29.25
39106,168.75,29.25
39107,169.5,29.25
39108,170.25,29.25
39109,171,29.25
39110,171.75,29.25
39111,172.5,29.25
39112,173.25,29.25
39113,174,29.25
39114,174.75,29.25
39115,175.5,29.25
39116,176.25,29.25
39117,177,29.25
39118,177.75,29.25
39119,178.5,29.25
39120,179.25,29.25
39121,180,29.25
39122,-179.25,29.25
39123,-178.5,29.25
39124,-177.75,29.25
39125,-177,29.25
39126,-176.25,29.25
39127,-175.5,29.25
39128,-174.75,29.25
39129,-174,29.25
39130,-173.25,29.25
39131,-172.5,29.25
39132,-171.75,29.25
39133,-171,29.25
39134,-170.25,29.25
39135,-169.5,29.25
39136,-168.75,29.25
39137,-168,29.25
39138,-167.25,29.25
39139,-166.5,29.25
39140,-165.75,29.25
39141,-165,29.25
39142,-164.25,29.25
39143,-163.5,29.25
39144,-162.75,29.25
39145,-162,29.25
39146,-161.25,29.25
39147,-160.5,29.25
39148,-159.75,29.25
39149,-159,29.25
39150,-158.25,29.25
39151,-157.5,29.25
39152,-156.75,29.25
39153,-156,29.25
39154,-155.25,29.25
39155,-154.5,29.25
39156,-153.75,29.25
39157,-153,29.25
39158,-152.25,29.25
39159,-151.5,29.25
39160,-150.75,29.25
39161,-150,29.25
39162,-149.25,29.25
39163,-148.5,29.25
39164,-147.75,29.25
39165,-147,29.25
39166,-146.25,29.25
39167,-145.5,29.25
39168,-144.75,29.25
39169,-144,29.25
39170,-143.25,29.25
39171,-142.5,29.25
39172,-141.75,29.25
39173,-141,29.25
39174,-140.25,29.25
39175,-139.5,29.25
39176,-138.75,29.25
39177,-138,29.25
39178,-137.25,29.25
39179,-136.5,29.25
39180,-135.75,29.25
39181,-135,29.25
39182,-134.25,29.25
39183,-133.5,29.25
39184,-132.75,29.25
39185,-132,29.25
39186,-131.25,29.25
39187,-130.5,29.25
39188,-129.75,29.25
39189,-129,29.25
39190,-128.25,29.25
39191,-127.5,29.25
39192,-126.75,29.25
39193,-126,29.25
39194,-125.25,29.25
39195,-124.5,29.25
39196,-123.75,29.25
39197,-123,29.25
39198,-122.25,29.25
39199,-121.5,29.25
39200,-120.75,29.25
39201,-120,29.25
39202,-119.25,29.25
39203,-118.5,29.25
39204,-117.75,29.25
39205,-117,29.25
39206,-116.25,29.25
39207,-115.5,29.25
39208,-114.75,29.25
39209,-114,29.25
39210,-113.25,29.25
39211,-112.5,29.25
39212,-111.75,29.25
39213,-111,29.25
39214,-110.25,29.25
39215,-109.5,29.25
39216,-108.75,29.25
39217,-108,29.25
39218,-107.25,29.25
39219,-106.5,29.25
39220,-105.75,29.25
39221,-105,29.25
39222,-104.25,29.25
39223,-103.5,29.25
