"","year","state","FIPS","month","m.mean","m.max","m.min"
"1","1982","AL",1,"01",280.618849024437,296.327740472601,264.860663909561
"2","1982","AL",1,"02",283.498920346232,297.906075432123,275.076866679733
"3","1982","AL",1,"03",288.46538692679,302.727029244128,276.088720032495
"4","1982","AL",1,"04",290.251855724809,304.293643894545,280.894046765693
"5","1982","AL",1,"05",295.681280358681,308.837217057722,288.80330202696
"6","1982","AL",1,"06",298.267223734639,310.38429785963,293.764899548229
"7","1982","AL",1,"07",298.103496477513,310.202633068497,295.042413240714
"8","1982","AL",1,"08",298.36965461531,309.134131555058,294.866608604133
"9","1982","AL",1,"09",295.823887639803,305.832911157048,286.453380051336
"10","1982","AL",1,"10",292.218314969086,304.653066707109,281.786743642551
"11","1982","AL",1,"11",287.473481571631,299.738350422261,278.147587665337
"12","1982","AL",1,"12",285.481358421117,299.064432648703,273.08050736212
"13","1983","AL",1,"01",279.851769043022,292.909406184808,274.05908163379
"14","1983","AL",1,"02",282.388647398947,293.691059057074,274.592942487271
"15","1983","AL",1,"03",285.271699727578,299.821393310441,274.312917360351
"16","1983","AL",1,"04",288.98079971039,302.218730727958,281.339734933713
"17","1983","AL",1,"05",294.663083850303,304.914224395722,286.760940808116
"18","1983","AL",1,"06",296.33429815589,307.782971019709,291.462945457264
"19","1983","AL",1,"07",299.841280683257,308.532390783841,295.935289210952
"20","1983","AL",1,"08",299.298953764933,309.152878115433,295.449778019673
"21","1983","AL",1,"09",295.856919109184,309.608170767836,286.589702421151
"22","1983","AL",1,"10",292.546700861009,302.698198211462,283.970762385207
"23","1983","AL",1,"11",286.4301955425,299.372144365813,276.700181931576
"24","1983","AL",1,"12",280.242416929832,297.661775065416,263.250917562377
"25","1984","AL",1,"01",278.979362309896,291.937588031475,269.634467190207
"26","1984","AL",1,"02",283.06573526968,296.304921701328,271.033824666217
"27","1984","AL",1,"03",286.138274733482,300.857261844803,273.728227457577
"28","1984","AL",1,"04",290.629982613509,304.521964545689,282.821098820678
"29","1984","AL",1,"05",294.866855080855,307.7025013688,287.113642639493
"30","1984","AL",1,"06",298.364963864719,308.397259721868,286.470056289767
"31","1984","AL",1,"07",297.75372587151,309.190425773671,293.706958454728
"32","1984","AL",1,"08",297.643166409203,307.897348612295,294.161602022883
"33","1984","AL",1,"09",297.174358640036,308.194539862474,291.644333089245
"34","1984","AL",1,"10",294.697143068282,303.065530604413,283.498143787974
"35","1984","AL",1,"11",285.561820475705,302.969091059653,276.361617475722
"36","1984","AL",1,"12",286.850141741142,297.056756519663,271.561289931436
"37","1985","AL",1,"01",277.030668997748,295.783942266908,259.991494088124
"38","1985","AL",1,"02",281.3628022006,297.393346941135,271.676483799034
"39","1985","AL",1,"03",288.892982514706,301.792518194396,280.057646469855
"40","1985","AL",1,"04",291.907956047885,305.131934035636,280.708130668652
"41","1985","AL",1,"05",295.186187532897,307.128861211274,290.060076748619
"42","1985","AL",1,"06",298.663094403868,311.943235144619,293.04162742274
"43","1985","AL",1,"07",297.73304619376,307.188175879857,294.467156624358
"44","1985","AL",1,"08",298.623831335376,308.81339779904,295.046463220855
"45","1985","AL",1,"09",296.414977844928,306.551531770397,287.727033117676
"46","1985","AL",1,"10",293.792900318199,304.568444684095,285.65101971726
"47","1985","AL",1,"11",290.455015231233,299.402137050489,279.980537400697
"48","1985","AL",1,"12",279.645889461783,297.893567312854,267.805213096164
"49","1986","AL",1,"01",280.257171513362,294.77151813792,269.205533227063
"50","1986","AL",1,"02",285.085524617229,298.255717987475,271.212067876067
"51","1986","AL",1,"03",287.146414912545,300.519754615127,273.596932355239
"52","1986","AL",1,"04",292.014578155485,305.66979418809,284.13272485085
"53","1986","AL",1,"05",295.972426218069,306.5571856222,288.718240855238
"54","1986","AL",1,"06",299.157963654315,309.262937182457,294.016839262036
"55","1986","AL",1,"07",300.191145669497,311.788437357659,295.496485247037
"56","1986","AL",1,"08",298.667309022353,313.020485286268,292.036054810897
"57","1986","AL",1,"09",297.357440492151,306.775071911825,294.714075388837
"58","1986","AL",1,"10",292.487721587961,305.649986343578,284.526900956627
"59","1986","AL",1,"11",289.282506921834,300.593043639819,279.016358613557
"60","1986","AL",1,"12",282.018202306309,295.981777437566,276.502743145061
"61","1987","AL",1,"01",280.163178827883,293.968083613548,271.85943116854
"62","1987","AL",1,"02",283.223323345617,295.53068372646,274.74219408871
"63","1987","AL",1,"03",287.073109793837,300.648351892868,276.80392983091
"64","1987","AL",1,"04",289.899545909955,306.098098049374,276.422956922025
"65","1987","AL",1,"05",295.375567225366,305.629521744328,289.575690075819
"66","1987","AL",1,"06",297.936184702539,307.440671027743,293.843809028297
"67","1987","AL",1,"07",299.568101139578,309.844671201453,295.834239680598
"68","1987","AL",1,"08",299.916750169692,310.076922065693,296.158168517564
"69","1987","AL",1,"09",296.789143862593,307.118779479059,290.384493524093
"70","1987","AL",1,"10",289.4766055744,301.642548574877,282.049947159135
"71","1987","AL",1,"11",287.521945596909,299.37912129268,278.425611304023
"72","1987","AL",1,"12",284.610256633369,297.510927937347,274.397892368916
"73","1988","AL",1,"01",278.773606052943,294.533101205007,272.574994311082
"74","1988","AL",1,"02",281.398419362987,295.536354389173,269.547319523151
"75","1988","AL",1,"03",286.710463418367,300.855188730626,275.69224527617
"76","1988","AL",1,"04",291.867713947954,304.497953268372,283.879507868384
"77","1988","AL",1,"05",294.800632176835,306.422845786406,285.782503987556
"78","1988","AL",1,"06",298.821195746451,311.904907828457,291.89956159657
"79","1988","AL",1,"07",298.667374079556,309.325113926315,295.395023087435
"80","1988","AL",1,"08",299.040980582464,308.16261420498,295.265635275985
"81","1988","AL",1,"09",297.109776529129,305.668415316566,291.48552059993
"82","1988","AL",1,"10",289.971585282187,300.859169894055,282.880235847647
"83","1988","AL",1,"11",288.385725377661,298.546113941672,278.07298100685
"84","1988","AL",1,"12",282.15420166809,295.878734444087,273.622040292969
"85","1989","AL",1,"01",284.599536170941,297.203029542517,277.416734319018
"86","1989","AL",1,"02",283.695648016452,300.080608439693,269.640606604373
"87","1989","AL",1,"03",288.707616179424,302.5700670224,275.438888878111
"88","1989","AL",1,"04",290.513382248414,304.994838886029,279.620003174894
