"","year","state","FIPS","month","m.mean","m.max","m.min"
"1","1982","OK",40,"01",276.842580546168,298.302612556855,261.158999617118
"2","1982","OK",40,"02",276.826907157523,302.926274498919,266.501507184311
"3","1982","OK",40,"03",285.856417539306,305.46372142023,274.090407330032
"4","1982","OK",40,"04",289.240947670787,306.516595854861,279.343059194084
"5","1982","OK",40,"05",294.093794646301,307.555796595536,284.853557858454
"6","1982","OK",40,"06",296.598229393638,309.753354552791,289.307275318491
"7","1982","OK",40,"07",301.299215639939,310.730046978238,295.806186717413
"8","1982","OK",40,"08",302.073833553182,313.628870096964,296.261325387671
"9","1982","OK",40,"09",298.049073435225,311.364897054778,287.365610776703
"10","1982","OK",40,"10",291.367758769677,306.4912018518,281.952781354877
"11","1982","OK",40,"11",284.350572421548,303.801390912119,274.551406154842
"12","1982","OK",40,"12",280.116036084016,296.374621709023,269.857422358146
"13","1983","OK",40,"01",277.466021394482,292.458142670922,271.417981336004
"14","1983","OK",40,"02",279.306822816629,296.289853400434,270.583949663019
"15","1983","OK",40,"03",283.423494898242,302.416158515283,273.654153212848
"16","1983","OK",40,"04",286.858660847611,305.75631434574,278.007637380289
"17","1983","OK",40,"05",292.750257998512,307.791029296743,284.95991589109
"18","1983","OK",40,"06",297.235688870668,311.491793024457,286.376158079758
"19","1983","OK",40,"07",302.164436693885,313.609105315054,294.992470798013
"20","1983","OK",40,"08",302.780789980819,313.536580821751,296.612184481781
"21","1983","OK",40,"09",298.734458368666,312.551456454385,284.901493382596
"22","1983","OK",40,"10",291.598335651905,306.247869244794,282.193912299282
"23","1983","OK",40,"11",285.256578482129,300.325035625045,273.204904268221
"24","1983","OK",40,"12",271.930708708103,293.513776962334,257.855901088333
"25","1984","OK",40,"01",274.990771990293,293.563283214575,263.885489430117
"26","1984","OK",40,"02",281.68850667956,298.338024757191,272.864207862685
"27","1984","OK",40,"03",282.937394045998,302.425880562637,274.452508120266
"28","1984","OK",40,"04",288.070717491525,306.862099621604,279.483109679592
"29","1984","OK",40,"05",294.958660847432,310.611432943402,285.354112986113
"30","1984","OK",40,"06",300.006368899706,312.618949997593,295.696762123147
"31","1984","OK",40,"07",301.52717338767,312.63863153734,296.060870608466
"32","1984","OK",40,"08",301.253995429948,314.203313947224,296.277367545683
"33","1984","OK",40,"09",297.13145827238,313.051943872026,284.633768631374
"34","1984","OK",40,"10",290.146547053883,304.033862359964,282.689232504373
"35","1984","OK",40,"11",284.175478355069,300.186121339431,275.109871547815
"36","1984","OK",40,"12",281.614425432758,295.474360724006,273.816794386439
"37","1985","OK",40,"01",274.04220039734,289.777343495039,264.712941707355
"38","1985","OK",40,"02",276.949856426939,294.028228076842,264.12572648838
"39","1985","OK",40,"03",286.649689220826,303.611501364284,277.147273398034
"40","1985","OK",40,"04",291.041745811705,303.552186695701,279.980537400697
"41","1985","OK",40,"05",295.506212948195,313.602068709332,287.292058881398
"42","1985","OK",40,"06",299.063664955489,311.597232911216,289.124882140622
"43","1985","OK",40,"07",300.749667007355,312.82702370651,295.228361537844
"44","1985","OK",40,"08",301.691374384185,313.702903645923,295.952000494561
"45","1985","OK",40,"09",297.421119387069,313.159185850576,286.495265166763
"46","1985","OK",40,"10",290.909627717556,305.982110951997,283.072808789506
"47","1985","OK",40,"11",284.655244119581,299.516812076417,276.66484742689
"48","1985","OK",40,"12",275.759607182094,294.358413065289,266.494358920473
"49","1986","OK",40,"01",280.346511966338,300.668313448962,270.378157622138
"50","1986","OK",40,"02",281.387506160405,301.904322946473,266.860284436914
"51","1986","OK",40,"03",287.539317200487,303.718721503717,275.268714432001
"52","1986","OK",40,"04",291.578431349458,307.636713148071,282.288614526839
"53","1986","OK",40,"05",294.796494278082,310.197867443394,287.256421930297
"54","1986","OK",40,"06",297.679667196625,309.056935599538,292.214325411499
"55","1986","OK",40,"07",303.317287694175,315.785660380059,296.401703741208
"56","1986","OK",40,"08",299.848271424602,314.684344225225,291.618109291706
"57","1986","OK",40,"09",297.03312217362,307.196978999918,290.805987666739
"58","1986","OK",40,"10",289.925035151301,303.924723086636,282.171748244222
"59","1986","OK",40,"11",281.882906482634,295.858968801596,272.216325592795
"60","1986","OK",40,"12",278.553386303857,291.841937934685,274.107974743633
"61","1987","OK",40,"01",276.392770130498,293.059453039417,270.337576821284
"62","1987","OK",40,"02",281.364301945287,295.125263358182,271.77182777238
"63","1987","OK",40,"03",283.733140655751,299.483022995103,275.110943267898
"64","1987","OK",40,"04",290.503960108997,309.498332193376,275.294299213351
"65","1987","OK",40,"05",295.807380334754,308.909555879646,290.119646047328
"66","1987","OK",40,"06",298.45673902264,310.457894974578,291.250341044285
"67","1987","OK",40,"07",300.897513188698,310.987589928107,293.544327650725
"68","1987","OK",40,"08",301.291991347328,312.283305275972,293.322263227899
"69","1987","OK",40,"09",296.332348904646,307.338806613602,288.491852709366
"70","1987","OK",40,"10",290.424818688297,307.467155775419,282.384062437515
"71","1987","OK",40,"11",284.918631447133,301.880911303966,276.054207742837
"72","1987","OK",40,"12",278.687837532453,297.655575405427,270.345725974415
"73","1988","OK",40,"01",274.985345158195,294.340014778689,264.218532273125
"74","1988","OK",40,"02",278.882966357005,299.38613942524,269.372148332265
"75","1988","OK",40,"03",283.75757235456,305.174751051342,273.046762177445
"76","1988","OK",40,"04",289.307259258092,305.10508069133,279.866495131719
"77","1988","OK",40,"05",295.027131480418,308.156642459836,286.962918944323
"78","1988","OK",40,"06",299.22268612538,314.128387603683,291.063517276432
"79","1988","OK",40,"07",300.320093763493,312.420468492543,295.134256882821
"80","1988","OK",40,"08",300.772034702124,314.385172644868,292.72764358985
"81","1988","OK",40,"09",297.65200624871,312.293071262807,291.583059103946
"82","1988","OK",40,"10",290.288410441686,306.426826949835,283.953159391825
"83","1988","OK",40,"11",285.7858329985,302.714392052077,275.69224527617
"84","1988","OK",40,"12",280.288716777083,293.263110071082,271.989763286985
"85","1989","OK",40,"01",280.378462890243,296.846272485783,273.433600586686
"86","1989","OK",40,"02",276.088894394874,297.99887220754,266.272976805089
"87","1989","OK",40,"03",285.575088187512,307.015808806321,269.564158663644
"88","1989","OK",40,"04",291.951353778711,311.236127175272,276.207288692616
"89","1989","OK",40,"05",294.936910416381,310.624543649442,287.86853995917
"90","1989","OK",40,"06",296.684379269762,309.444501077167,288.146888871567
"91","1989","OK",40,"07",299.709167018969,313.53740621157,293.862842593751
"92","1989","OK",40,"08",299.044112390651,313.03755429142,292.039853237911
"93","1989","OK",40,"09",294.792897599552,310.683349757695,283.922650095399
"94","1989","OK",40,"10",292.372124009293,310.226622316931,276.820832422055
"95","1989","OK",40,"11",285.621236529376,302.109419174419,275.160539965714
"96","1989","OK",40,"12",274.274480962082,294.323490441732,259.916036502948
"97","1990","OK",40,"01",281.008966727351,297.391922803865,274.703745090383
"98","1990","OK",40,"02",282.552074595739,300.33220871093,273.801951240755
"99","1990","OK",40,"03",284.70295925146,302.386626487565,277.878935355628
"100","1990","OK",40,"04",289.336881729127,305.727046089498,278.153654011806
"101","1990","OK",40,"05",293.886254600263,311.514054303334,285.666612043805
"102","1990","OK",40,"06",302.092703120361,314.910213922462,293.388595140286
"103","1990","OK",40,"07",300.608694241254,313.773515714653,291.276446631555
"104","1990","OK",40,"08",300.529116101168,313.596342088567,294.029605338035
"105","1990","OK",40,"09",298.781529016226,314.052215800631,287.989776331919
"106","1990","OK",40,"10",290.682617294313,304.873029397466,280.914775577885
"107","1990","OK",40,"11",287.353613050971,303.214763885899,276.682515700824
"108","1990","OK",40,"12",278.630594441363,294.155020376725,265.691778738805
"109","1991","OK",40,"01",275.730598923962,289.621541752964,271.989549780126
"110","1991","OK",40,"02",283.185492291034,299.783430532252,274.683326331531
"111","1991","OK",40,"03",287.022494797636,307.299325936212,278.302901919452
"112","1991","OK",40,"04",291.579544616025,307.365027803319,282.563568453087
"113","1991","OK",40,"05",296.193480880498,309.449568859729,284.731730067633
"114","1991","OK",40,"06",299.632844317847,311.974113329191,293.181388370787
"115","1991","OK",40,"07",301.531994755618,313.04127092827,294.877691121561
"116","1991","OK",40,"08",300.556102288852,312.589321721197,294.222663416157
"117","1991","OK",40,"09",294.954342351775,306.56864153535,285.59182723704
"118","1991","OK",40,"10",293.23176530721,308.987664824306,283.969190216053
"119","1991","OK",40,"11",281.081759070486,295.711905737259,271.453980014916
"120","1991","OK",40,"12",280.303704060779,295.95082161765,274.45436527949
"121","1992","OK",40,"01",279.121492772883,290.200762786337,268.565618147853
"122","1992","OK",40,"02",283.47019445952,298.120211986042,275.659268592363
"123","1992","OK",40,"03",287.109806901149,301.331434159681,273.091856348722
"124","1992","OK",40,"04",290.681613977099,306.213822534592,277.5672159533
"125","1992","OK",40,"05",293.258879342163,311.595212526979,285.118773764435
"126","1992","OK",40,"06",296.748617282419,310.931833906099,288.701801064821
"127","1992","OK",40,"07",301.025781127726,313.914102396426,294.435427493073
"128","1992","OK",40,"08",298.619713191294,311.575643836098,291.689940162412
"129","1992","OK",40,"09",297.122347595611,308.505316236805,287.948406465887
"130","1992","OK",40,"10",292.391422721748,306.990699562584,284.711744994102
"131","1992","OK",40,"11",282.467411836913,303.215899091561,271.35807033663
"132","1992","OK",40,"12",278.548247632382,295.478438717052,273.015538454285
"133","1993","OK",40,"01",276.079849856058,292.999167878041,272.914370520171
"134","1993","OK",40,"02",278.109226594588,297.976608393254,268.063679702799
"135","1993","OK",40,"03",283.055586864565,300.960256042429,271.216326949096
"136","1993","OK",40,"04",288.460770879682,306.547302247258,277.519609541724
"137","1993","OK",40,"05",293.15484072396,306.875241941672,286.092315295694
"138","1993","OK",40,"06",298.655125488886,311.846646756987,291.826230198021
"139","1993","OK",40,"07",303.050952023959,313.488357129022,298.318631387427
"140","1993","OK",40,"08",302.383285868189,313.011536837144,294.274712456313
"141","1993","OK",40,"09",295.810275944203,309.213069701849,285.838815900012
"142","1993","OK",40,"10",289.065387026478,306.289779051645,272.520038126888
"143","1993","OK",40,"11",281.089233594442,297.517895201067,270.51216196109
"144","1993","OK",40,"12",279.97847950841,295.015091643701,271.176088949781
"145","1994","OK",40,"01",276.868907375141,297.903601524254,268.78378835578
"146","1994","OK",40,"02",278.677263358882,297.92118359312,269.573027891542
"147","1994","OK",40,"03",285.705797728276,306.65361112989,273.659882121278
"148","1994","OK",40,"04",290.615213490421,307.384243769431,277.195831526547
"149","1994","OK",40,"05",293.669964477403,308.364932499511,282.472405749548
"150","1994","OK",40,"06",301.649097561287,319.226743932271,295.530022227347
"151","1994","OK",40,"07",301.667716309025,313.539921435731,294.574729818963
"152","1994","OK",40,"08",301.389419076637,313.225397759351,293.855818558665
"153","1994","OK",40,"09",295.99687732049,309.503859849385,285.279676078482
"154","1994","OK",40,"10",291.438793636494,307.319776183589,280.835319781804
"155","1994","OK",40,"11",285.187179511956,301.015627713533,276.910611298277
"156","1994","OK",40,"12",280.307891025428,295.117820390601,274.415911082515
"157","1995","OK",40,"01",278.140092845195,297.355535786874,269.457115893402
"158","1995","OK",40,"02",281.943721526421,300.283307468638,271.469336947286
"159","1995","OK",40,"03",284.679506209071,306.982749671779,272.890430747952
"160","1995","OK",40,"04",289.219618342963,306.93100115803,280.706446651617
"161","1995","OK",40,"05",293.106570984505,307.273337479759,284.179568055206
"162","1995","OK",40,"06",297.449620461076,308.927299592299,289.585297414603
"163","1995","OK",40,"07",301.800013114729,316.472630962503,293.494300530161
"164","1995","OK",40,"08",301.675305800443,312.979606284395,296.434014176638
"165","1995","OK",40,"09",296.199175440586,313.96282804564,283.144597780211
"166","1995","OK",40,"10",291.80326879813,305.181503327798,284.790598582943
"167","1995","OK",40,"11",284.873833129208,301.821830588968,275.111636184288
"168","1995","OK",40,"12",278.856248341536,300.563943639358,268.796327179366
"169","1996","OK",40,"01",276.889520774374,295.065215890055,265.77512274341
"170","1996","OK",40,"02",281.303857683776,306.567661315844,263.473855545928
"171","1996","OK",40,"03",282.346588073791,302.334730274661,269.091826523382
"172","1996","OK",40,"04",290.703876862645,308.367046064509,278.477806428579
"173","1996","OK",40,"05",298.693816313418,313.430612011293,288.894785162742
"174","1996","OK",40,"06",299.488777966287,314.481063648351,290.151436565593
"175","1996","OK",40,"07",301.439218012962,316.029507172607,295.220838354804
"176","1996","OK",40,"08",298.924216448211,312.566907331933,293.674340111357
"177","1996","OK",40,"09",294.91660106784,306.690214006834,283.397421595469
"178","1996","OK",40,"10",291.005663155552,304.163294235466,283.903194605905
"179","1996","OK",40,"11",282.253462162553,296.967700521616,273.254727455428
"180","1996","OK",40,"12",280.012544239336,297.327577471349,268.064718256036
"181","1997","OK",40,"01",277.076161752589,299.789922005494,266.81475064752
"182","1997","OK",40,"02",280.272584617877,295.248156630336,273.510713038563
"183","1997","OK",40,"03",286.337396414798,306.509819918935,276.051867666561
"184","1997","OK",40,"04",286.986227883514,302.710055738138,276.231384084551
"185","1997","OK",40,"05",293.630106124354,307.678671262739,284.0662784164
"186","1997","OK",40,"06",298.063468921853,311.502370965935,290.203745284805
"187","1997","OK",40,"07",301.63075946391,314.34072499705,294.189009764193
"188","1997","OK",40,"08",300.256972618536,310.146024696674,293.201669465245
"189","1997","OK",40,"09",298.014626208825,312.278280817027,289.649239015902
"190","1997","OK",40,"10",290.627360829667,307.41139126262,278.385581100436
"191","1997","OK",40,"11",281.943611702163,299.075845587265,272.583211545613
"192","1997","OK",40,"12",277.339852466089,291.274859912148,271.765414530323
"193","1998","OK",40,"01",279.468214060476,293.124927020085,274.193939350086
