"","year","state","FIPS","month","m.mean","m.max","m.min"
"1","1982","KY",21,"01",272.998082272939,290.04956156183,251.560066459828
"2","1982","KY",21,"02",276.27499255286,294.376309006559,265.136091173536
"3","1982","KY",21,"03",282.441214584745,299.32032606417,269.218665511904
"4","1982","KY",21,"04",284.492747522523,301.097906278483,270.779420007767
"5","1982","KY",21,"05",293.531025971055,305.465674805081,285.152425740641
"6","1982","KY",21,"06",294.415968920254,308.323476841937,288.535688302388
"7","1982","KY",21,"07",297.132619047722,306.891645746233,292.364322610139
"8","1982","KY",21,"08",296.5377878556,309.778748555853,290.375776831929
"9","1982","KY",21,"09",292.137213715725,302.101946091842,281.749629330384
"10","1982","KY",21,"10",287.913047631313,302.019903928105,276.641527945298
"11","1982","KY",21,"11",282.626404570402,298.453023190373,270.668077071266
"12","1982","KY",21,"12",280.663320808654,295.552246686797,268.222439237948
"13","1983","KY",21,"01",275.046522755804,284.492535823137,267.523818959482
"14","1983","KY",21,"02",277.06483781111,291.390420963961,269.147561781767
"15","1983","KY",21,"03",281.724661559875,296.831772530948,271.103708531691
"16","1983","KY",21,"04",283.667707214161,298.304422658852,271.520724368183
"17","1983","KY",21,"05",289.700913750593,300.613119028999,280.576213184772
"18","1983","KY",21,"06",294.870090512157,308.770109956334,286.126351491714
"19","1983","KY",21,"07",299.280735219823,311.816138675062,289.359735151475
"20","1983","KY",21,"08",299.534997997932,311.656987703647,293.203533296537
"21","1983","KY",21,"09",294.589926284026,308.598871569368,281.327647518162
"22","1983","KY",21,"10",289.255163224624,303.786065611008,280.165241056055
"23","1983","KY",21,"11",282.194052999357,294.97031053617,273.214977114513
"24","1983","KY",21,"12",272.902633778606,289.440317921812,254.056423466956
"25","1984","KY",21,"01",272.712661568661,286.145310883942,257.805861802277
"26","1984","KY",21,"02",278.640959539456,292.646123462366,264.294865456854
"27","1984","KY",21,"03",279.063581485348,295.017749001876,268.380753108325
"28","1984","KY",21,"04",285.425246132029,301.567765429669,275.46413926326
"29","1984","KY",21,"05",290.129096390968,304.657767169943,280.693524374031
"30","1984","KY",21,"06",296.770846228218,306.765660076844,285.952431794421
"31","1984","KY",21,"07",296.418928002878,308.389387105969,289.648624958903
"32","1984","KY",21,"08",296.344668737128,307.381692270924,290.176090224121
"33","1984","KY",21,"09",293.695015196561,306.927048702769,283.378086395517
"34","1984","KY",21,"10",290.734654438435,299.627165610617,280.646288678638
"35","1984","KY",21,"11",280.081548763976,296.580463257786,270.650034641151
"36","1984","KY",21,"12",281.02610309314,293.090926260648,263.194667384998
"37","1985","KY",21,"01",270.536410362901,289.261305878364,255.074308062568
"38","1985","KY",21,"02",274.270128645655,294.826998947097,262.771374889061
"39","1985","KY",21,"03",283.213820074964,300.491549796803,272.19054426009
"40","1985","KY",21,"04",288.54445358677,303.049989168362,274.576971092758
